run	ms
798	366
799	336
800	333
801	332
802	298
803	303
804	282
805	311
806	288
807	254
808	240
809	258
810	272
811	295
812	277
813	268
814	260
815	331
816	287
817	312
818	479
819	305
820	294
821	264
822	312
823	281
824	277
825	359
826	250
827	261
828	266
829	301
830	268
831	259
832	295
833	279
834	259
835	295
836	286
837	249
838	263
839	255
840	287
841	287
842	273
843	301
844	273
845	286
846	279
847	272
848	275
849	272
850	288
851	285
852	278
853	254
854	294
855	266
856	393
857	257
858	251
859	270
860	260
861	277
862	272
863	246
864	402
865	298
866	279
867	272
868	290
869	275
870	261
871	312
872	233
873	251
874	256
875	261
876	240
877	276
878	251
879	256
880	258
881	265
882	261
883	291
884	250
885	239
886	257
887	259
888	257
889	256
890	243
891	261
892	244
893	266
894	276
895	255
896	256
897	269
898	283
899	270
900	267
901	253
902	252
903	266
904	293
905	257
906	267
907	264
908	275
909	351
910	252
911	288
912	643
913	264
914	288
915	262
916	268
917	294
918	276
919	277
920	273
921	246
922	273
923	248
924	272
925	273
926	260
927	248
928	269
929	254
930	245
931	276
932	462
933	294
934	272
935	266
936	255
937	253
938	257
939	241
940	249
941	272
942	274
943	250
944	260
945	268
946	272
947	275
948	276
949	282
950	627
951	265
952	286
953	323
954	276
955	276
956	278
957	264
958	276
959	273
960	253
961	262
962	260
963	272
964	254
965	242
966	285
967	268
968	262
969	319
970	290
971	502
972	256
973	245
974	250
975	243
976	260
977	247
978	256
979	233
980	259
981	246
982	260
983	289
984	357
985	248
986	270
987	337
988	285
989	276
990	269
991	282
992	266
993	273
994	297
995	446
996	418
997	336
998	992
999	815
1000	294
