run	ms
1	1303
2	1327
3	1915
4	1621
5	907
6	1232
7	1018
8	898
9	1195
10	1003
11	1591
12	1146
13	1352
14	921
15	1121
16	1216
17	851
18	1590
19	1033
20	1247
21	1408
22	919
23	1207
24	1024
25	2265
26	1560
27	1461
28	1340
29	1569
30	861
31	912
32	2320
33	5014
34	2091
35	5887
36	2371
37	2183
38	2670
39	1882
40	1678
41	1426
42	1175
43	4764
44	1264
45	956
46	2459
47	1790
48	1120
49	2127
50	1053
51	1277
52	1868
53	3123
54	939
55	950
56	845
57	1286
58	2704
59	2004
60	1735
61	1645
62	1366
63	1249
64	1960
65	1440
66	997
67	2066
68	1862
69	867
70	980
71	1896
72	2000
73	1239
74	1178
75	1048
76	1024
77	786
78	965
79	912
80	886
81	914
82	1317
83	1082
84	1052
85	895
86	1224
87	989
88	1254
89	891
90	961
91	1226
92	790
93	1320
94	1127
95	1298
96	2123
97	837
98	1050
99	1026
100	12204
101	2154
102	2705
103	1706
104	2031
105	5318
106	2257
107	2441
108	1166
109	1412
110	1480
111	2334
112	1427
113	1218
114	3017
115	1438
116	2884
117	3286
118	1533
119	1986
120	1032
121	1844
122	1187
123	1255
124	1156
125	1566
126	1036
127	1365
128	901
129	1032
130	899
131	995
132	1132
133	1089
134	1394
135	1092
136	1707
137	3748
138	2429
139	1326
140	1108
141	1406
142	1186
143	1615
144	1314
145	981
146	1223
147	1318
148	1987
149	1175
150	1019
151	799
152	913
153	875
154	2402
155	1163
156	1213
157	1197
158	3771
159	2254
160	1082
161	950
162	1439
163	1024
164	1703
165	2002
166	2244
167	2490
168	2186
169	2041
170	1586
171	915
172	1052
173	1497
174	1986
175	1071
176	1667
177	1117
178	2156
179	1827
180	1994
181	2396
182	3958
183	2467
184	1092
185	975
186	785
187	829
188	1406
189	1051
190	1013
191	1841
192	1170
193	2563
194	1237
195	1101
196	1240
197	1021
198	994
199	4887
200	7062
201	2242
202	3894
203	4210
204	3182
205	2527
206	1819
207	3199
208	1920
209	5499
210	3228
211	4342
212	1851
213	2647
214	2727
215	3358
216	3252
217	1989
218	1142
219	1820
220	2337
221	1806
222	1463
223	2081
224	1309
225	967
226	1683
227	3151
228	1271
229	1069
230	2116
231	1948
232	1222
233	1321
234	1551
235	1572
236	834
237	1148
238	2567
239	1298
240	1107
241	1691
242	1703
243	1744
244	1380
245	1891
246	2509
247	1794
248	1843
249	975
250	1695
251	1312
252	897
253	1256
254	816
255	1582
256	883
257	871
258	4949
259	3439
260	1134
261	976
262	1035
263	789
264	912
265	990
266	997
267	1449
268	1308
269	1840
270	1814
271	1242
272	1342
273	2022
274	827
275	937
276	1227
277	955
278	1034
279	2161
280	867
281	799
282	1001
283	1246
284	750
285	973
286	905
287	781
288	990
289	1022
290	1078
291	973
292	845
293	914
294	1084
295	861
296	1591
297	1254
298	1039
299	3463
300	2043
301	2252
302	1826
303	3914
304	6034
305	1412
306	965
307	1055
308	1139
309	3379
310	2681
311	2155
312	1409
313	2276
314	1046
315	763
316	1004
317	1384
318	1890
319	1449
320	1329
321	1312
322	1306
323	3412
324	2085
325	950
326	1228
327	1198
328	1108
329	1541
330	2996
331	2698
332	942
333	1053
334	857
335	754
336	788
337	1516
338	1141
339	1351
340	1490
341	1936
342	1962
343	2010
344	979
345	775
346	937
347	1235
348	1509
349	1568
350	1405
351	1591
352	960
353	1110
354	1502
355	2197
356	4101
357	2052
358	1295
359	1416
360	1153
361	878
362	892
363	1206
364	1765
365	1099
366	864
367	1274
368	1155
369	968
370	2307
371	907
372	1388
373	1449
374	1045
375	1180
376	1513
377	1243
378	895
379	1012
380	1023
381	1503
382	965
383	974
384	1814
385	1633
386	2065
387	1345
388	1502
389	980
390	938
391	2254
392	3144
393	2010
394	939
395	1245
396	1622
397	2120
398	2380
399	1398
400	1477
401	1333
402	3783
403	2345
404	2118
405	4742
406	5047
407	1727
408	2190
409	3326
410	2324
411	3303
412	2381
413	1838
414	1634
415	1839
416	1744
417	3295
418	1844
419	2013
420	1655
421	2759
422	2764
423	1675
424	1261
425	1019
426	934
427	1162
428	1233
429	1785
430	1125
431	1319
432	1136
433	1073
434	1073
435	1071
436	973
437	1250
438	889
439	1161
440	1125
441	1596
442	1129
443	892
444	1715
445	1467
446	864
447	1065
448	959
449	985
450	1385
451	2905
452	933
453	1221
454	1054
455	841
456	1422
457	1559
458	1233
459	1747
460	933
461	1005
462	940
463	997
464	1505
465	1350
466	1176
467	1591
468	2857
469	1567
470	3247
471	3562
472	1662
473	7921
474	2156
475	2796
476	2322
477	1713
478	1895
479	6893
480	964
481	824
482	1322
483	1098
484	1092
485	1214
486	1123
487	1512
488	945
489	1179
490	927
491	2186
492	1107
493	1755
494	1796
495	2207
496	902
497	1109
498	1334
499	899
500	1081
501	785
502	1275
503	1063
504	1075
505	1037
506	1278
507	991
508	1728
509	866
510	1773
511	1396
512	1658
513	1494
514	1161
515	1322
516	1784
517	1720
518	4753
519	6524
520	2476
521	5133
522	2429
523	1203
524	1254
525	1699
526	2691
527	2180
528	909
529	1218
530	1529
531	1246
532	1198
533	990
534	4030
535	3027
536	1052
537	1036
538	976
539	1397
540	842
541	976
542	1033
543	1627
544	963
545	958
546	1842
547	1385
548	878
549	1131
550	850
551	788
552	1189
553	1319
554	1263
555	844
556	883
557	1135
558	940
559	879
560	984
561	1515
562	2376
563	2554
564	1433
565	3867
566	3122
567	1441
568	1166
569	2129
570	1019
571	925
572	1000
573	985
574	954
575	1378
576	1014
577	1512
578	1015
579	894
580	1922
581	2540
582	871
583	1086
584	1335
585	1464
586	947
587	1118
588	4926
589	1616
590	1372
591	1149
592	2031
593	3708
594	2277
595	4235
596	2147
597	982
598	1496
599	1074
600	1434
601	1792
602	2182
603	2277
604	4063
605	1031
606	1123
607	960
608	963
609	1026
610	1478
611	1204
612	1836
613	2282
614	2012
615	1310
616	1609
617	2093
618	2131
619	2197
620	2921
621	2135
622	5235
623	1963
624	3317
625	1887
626	1608
627	1801
628	1703
629	1352
630	2144
631	3266
632	3153
633	2272
634	2842
635	1328
636	1636
637	2224
638	1960
639	1464
640	2255
641	1989
