run	ms
1	792
2	750
3	1366
4	700
5	1368
6	1225
7	4036
8	3813
9	1580
10	1779
11	870
12	1767
13	1114
14	1686
15	1072
16	1413
17	1894
18	1823
19	1156
20	1503
21	2741
22	1147
23	1674
24	726
25	751
26	801
27	841
28	1393
29	1039
30	940
31	856
32	1174
33	707
34	1988
35	2544
36	739
37	799
38	881
39	965
40	1478
41	7343
42	1622
43	766
44	1200
45	875
46	1039
47	1277
48	774
49	1133
50	1308
51	738
52	1263
53	845
54	846
55	663
56	807
57	1875
58	1345
59	1468
60	1139
61	809
62	1636
63	2147
64	651
65	849
66	771
67	856
68	1589
69	1671
70	5482
71	3975
72	1340
73	818
74	651
75	704
76	801
77	971
78	3414
79	1199
80	1468
81	1510
82	949
83	2053
84	1538
85	1432
86	1078
87	1210
88	1406
89	750
90	1108
91	829
92	898
93	866
94	767
95	1611
96	817
97	1141
98	1328
99	714
100	762
101	826
102	683
103	1039
104	845
105	838
106	1104
107	846
108	824
109	1024
110	2968
111	2322
112	1758
113	678
114	704
115	1146
116	1068
117	619
118	968
119	726
120	761
121	621
122	693
123	674
124	748
125	677
126	709
127	937
128	902
129	628
130	611
131	634
132	610
133	638
134	624
135	1277
136	4655
137	755
138	978
139	724
140	1027
141	896
142	5617
143	8352
144	1172
145	1575
146	894
147	767
148	658
149	1162
150	712
151	843
152	633
153	702
154	718
155	771
156	720
157	631
158	737
159	2038
160	811
161	1613
162	732
163	630
164	638
165	709
166	927
167	593
168	680
169	884
170	678
171	863
172	851
173	929
174	6606
175	2862
176	763
177	716
178	724
179	719
180	748
181	861
182	759
183	1801
184	635
185	739
186	687
187	799
188	1468
189	576
190	747
191	789
192	642
193	792
194	1548
195	1243
196	956
197	748
198	1075
199	1892
200	890
201	697
202	965
203	812
204	965
205	1911
206	5447
207	3477
208	928
209	761
210	795
211	3564
212	947
213	850
214	925
215	765
216	1046
217	1773
218	965
219	1806
220	1384
221	732
222	1012
223	925
224	714
225	1991
226	1021
227	667
228	725
229	919
230	785
231	688
232	803
233	669
234	724
235	749
236	869
237	703
238	1123
239	942
240	4941
241	945
242	897
243	1216
244	991
245	1466
246	828
247	1082
248	944
249	849
250	724
251	833
252	801
253	713
254	905
255	897
256	858
257	788
258	1087
259	772
260	762
261	1093
262	1085
263	1368
264	885
265	1009
266	1761
267	978
268	660
269	721
270	1063
271	743
272	775
273	8175
274	1400
275	658
276	640
277	620
278	686
279	661
280	686
281	1659
282	793
283	645
284	682
285	772
286	698
287	682
288	714
289	739
290	663
291	1672
292	1042
293	1942
294	820
295	718
296	612
297	773
298	1029
299	1196
300	2029
301	1353
302	1285
303	3589
304	2677
305	5754
306	5786
307	966
308	1676
309	1043
310	648
311	785
312	708
313	927
314	723
315	1100
316	913
317	647
318	629
319	622
320	791
321	1499
322	788
323	627
324	1024
325	752
326	716
327	1661
328	1244
329	1632
330	1103
331	877
332	933
333	1374
334	1364
335	1329
336	7333
337	3920
338	3570
339	2081
340	1332
341	886
342	643
343	672
344	2895
345	663
346	689
347	731
348	877
349	674
350	784
351	721
352	666
353	772
354	680
355	817
356	848
357	774
358	794
359	749
360	737
361	990
362	956
363	846
