run	ms
770	752
771	553
772	629
773	625
774	752
775	721
776	523
777	514
778	843
779	481
780	693
781	606
782	527
783	878
784	493
785	545
786	465
787	1255
788	730
789	670
790	555
791	628
792	574
793	533
794	604
795	617
796	1208
797	445
798	407
799	449
800	476
801	635
802	584
803	479
804	491
805	671
806	650
807	439
808	466
809	442
810	472
811	466
812	669
813	574
814	657
815	556
816	416
817	407
818	419
819	401
820	393
821	465
822	445
823	473
824	542
825	480
826	572
827	1089
828	688
829	422
830	413
831	445
832	785
833	1335
834	1354
835	459
836	436
837	379
838	355
839	738
840	363
841	391
842	369
843	368
844	457
845	459
846	410
847	381
848	401
849	360
850	344
851	424
852	492
853	490
854	426
855	462
856	428
857	356
858	411
859	408
860	345
861	373
862	433
863	451
864	362
865	376
866	399
867	394
868	454
869	503
870	612
871	512
872	427
873	500
874	495
875	433
876	538
877	473
878	582
879	614
880	397
881	482
882	429
883	420
884	586
885	459
886	455
887	492
888	462
889	482
890	562
891	477
892	474
893	418
894	413
895	444
896	362
897	624
898	593
899	457
900	864
901	465
902	487
903	403
904	387
905	555
906	384
907	454
908	434
909	425
910	463
911	390
912	372
913	408
914	413
915	387
916	359
917	535
918	995
919	376
920	389
921	341
922	411
923	398
924	371
925	381
926	1022
927	350
928	420
929	382
930	392
931	382
932	412
933	358
934	347
935	507
936	914
937	1062
938	1415
939	375
940	413
941	399
942	344
943	486
944	1114
945	402
946	495
947	1145
948	915
949	516
950	521
951	499
952	574
953	597
954	472
955	531
956	567
957	602
958	565
959	500
960	494
961	497
962	441
963	438
964	748
965	385
966	531
967	548
968	508
969	506
970	434
971	424
972	460
973	445
974	528
975	381
976	394
977	439
978	414
979	460
980	452
981	424
982	503
983	390
984	387
985	387
986	475
987	466
988	461
989	469
990	363
991	474
992	635
993	482
994	695
995	675
996	454
997	461
998	483
999	398
1000	337
