run	ms
799	94
800	93
801	92
802	95
803	96
804	96
805	95
806	92
807	96
808	96
809	93
810	90
811	101
812	92
813	87
814	90
815	89
816	99
817	91
818	94
819	89
820	89
821	102
822	93
823	85
824	83
825	94
826	94
827	92
828	93
829	91
830	88
831	94
832	91
833	88
834	86
835	89
836	89
837	92
838	88
839	92
840	96
841	107
842	94
843	87
844	89
845	94
846	92
847	90
848	90
849	93
850	98
851	94
852	89
853	90
854	96
855	94
856	80
857	98
858	101
859	92
860	95
861	96
862	87
863	100
864	96
865	99
866	87
867	92
868	95
869	97
870	106
871	105
872	114
873	113
874	118
875	102
876	101
877	97
878	507
879	90
880	93
881	99
882	93
883	97
884	93
885	93
886	89
887	102
888	93
889	94
890	93
891	99
892	93
893	94
894	90
895	93
896	99
897	89
898	89
899	92
900	88
901	95
902	92
903	93
904	93
905	86
906	86
907	92
908	95
909	96
910	94
911	94
912	92
913	88
914	94
915	97
916	98
917	94
918	94
919	93
920	95
921	96
922	93
923	92
924	92
925	95
926	94
927	94
928	87
929	92
930	93
931	93
932	94
933	92
934	94
935	90
936	86
937	87
938	93
939	86
940	89
941	87
942	89
943	93
944	102
945	97
946	93
947	94
948	89
949	92
950	93
951	89
952	92
953	91
954	89
955	93
956	97
957	96
958	95
959	97
960	93
961	101
962	91
963	93
964	92
965	93
966	94
967	98
968	94
969	94
970	95
971	100
972	88
973	88
974	89
975	93
976	95
977	88
978	94
979	93
980	91
981	95
982	87
983	88
984	88
985	90
986	89
987	95
988	93
989	93
990	88
991	98
992	94
993	94
994	95
995	97
996	93
997	85
998	99
999	98
1000	98
