run	ms
1	475
2	354
3	334
4	306
5	299
6	274
7	285
8	526
9	304
10	337
11	303
12	299
13	285
14	273
15	283
16	283
17	259
18	280
19	282
20	279
21	348
22	514
23	429
24	388
25	251
26	252
27	250
28	314
29	266
30	272
31	263
32	326
33	266
34	238
35	271
36	237
37	257
38	252
39	272
40	268
41	270
42	289
43	327
44	291
45	292
46	266
47	265
48	260
49	247
50	276
51	256
52	245
53	249
54	247
55	302
56	224
57	242
58	250
59	250
60	407
61	243
62	271
63	277
64	253
65	318
66	242
67	448
68	247
69	260
70	281
71	262
72	262
73	252
74	236
75	235
76	212
77	241
78	231
79	226
80	242
81	261
82	225
83	263
84	247
85	269
86	292
87	412
88	423
89	439
90	588
91	321
92	318
93	320
94	294
95	347
96	409
97	425
98	361
99	309
100	344
101	342
102	316
103	390
104	304
105	300
106	279
107	326
108	263
109	304
110	295
111	336
112	300
113	290
114	360
115	312
116	297
117	286
118	286
119	277
120	395
121	245
122	270
123	287
124	281
125	292
126	333
127	243
128	289
129	284
130	233
131	250
132	268
133	267
134	260
135	266
136	268
137	279
138	256
139	304
140	288
141	234
142	252
143	266
144	312
145	291
146	281
147	252
148	247
149	253
150	244
151	291
152	254
153	244
154	288
155	276
156	269
157	386
158	373
159	261
160	259
161	267
162	242
163	237
164	261
165	262
166	280
167	301
168	263
169	251
170	264
171	314
172	301
173	324
174	333
175	316
176	297
177	333
178	391
179	329
180	319
181	333
182	317
183	333
184	294
185	308
186	317
187	303
188	326
189	305
190	604
191	342
192	299
193	348
194	259
195	250
196	255
197	237
198	267
199	251
200	240
201	234
202	236
203	232
204	257
205	249
206	233
207	270
208	237
209	216
210	216
211	223
212	235
213	296
214	277
215	268
216	275
217	281
218	228
219	278
220	282
221	229
222	261
223	248
224	261
225	235
226	255
227	256
228	320
229	264
230	221
231	327
232	235
233	309
234	255
235	275
236	261
237	232
238	257
239	218
240	240
241	243
242	233
243	249
244	275
245	251
246	250
247	255
248	291
249	255
250	226
251	216
252	277
253	260
254	256
255	311
256	248
257	260
258	240
259	241
260	243
261	223
262	222
263	242
264	411
265	239
266	235
267	222
268	220
269	243
270	222
271	225
272	229
273	268
274	252
275	234
276	236
277	262
278	309
279	273
280	244
281	260
282	291
283	310
284	277
285	262
286	236
287	229
288	250
289	259
290	277
291	300
292	257
293	297
294	363
295	247
296	257
297	244
298	334
299	422
300	363
301	296
302	304
303	251
304	276
305	238
306	222
307	247
308	280
309	261
310	231
311	291
312	283
313	301
314	230
315	269
316	256
317	253
318	256
319	265
320	251
321	250
322	288
323	260
324	272
325	264
326	252
327	229
328	242
329	240
330	262
331	263
332	235
333	268
334	247
335	232
336	246
337	247
338	215
339	228
340	245
341	232
342	248
343	232
344	226
345	251
346	225
347	224
348	263
349	274
350	287
351	237
352	251
353	229
354	213
355	247
356	250
357	248
358	272
359	252
360	242
361	233
362	253
363	244
364	279
365	300
366	388
367	251
368	256
369	222
370	250
371	245
372	246
373	230
374	298
375	280
376	246
377	233
378	228
379	275
380	284
381	262
382	267
383	246
384	285
385	250
386	320
387	250
388	275
389	258
390	247
391	282
392	254
393	316
394	279
395	247
396	267
397	257
398	288
399	273
400	281
401	261
402	267
403	317
404	279
405	292
406	295
407	270
408	326
409	333
410	282
411	302
412	292
413	498
414	284
415	249
416	239
417	252
418	308
419	231
420	242
421	352
422	277
423	261
424	212
425	227
426	319
427	269
428	227
429	228
430	230
431	243
432	242
433	239
434	232
435	231
436	231
437	228
438	245
439	227
440	231
441	241
442	267
443	247
444	245
445	263
446	307
447	250
448	250
449	269
450	585
451	289
452	483
453	236
454	226
455	252
456	289
457	1785
458	361
459	265
460	256
461	388
462	770
463	290
464	305
465	246
466	258
467	289
468	268
469	564
470	287
471	351
472	525
473	484
474	357
475	343
476	427
477	314
478	305
479	336
480	371
481	362
482	310
483	300
484	282
485	340
486	356
487	382
488	289
489	272
490	1411
491	322
492	263
493	255
494	235
495	228
496	252
497	284
498	254
499	370
500	268
501	279
502	260
503	306
504	563
505	546
506	442
507	358
508	375
509	333
510	320
511	319
512	375
513	375
514	488
515	393
516	609
517	432
518	312
519	312
520	291
521	246
522	248
523	250
524	232
525	649
526	260
527	240
528	250
529	226
530	242
531	248
532	249
533	247
534	288
535	243
536	268
537	281
538	319
539	317
540	285
541	274
542	277
543	314
544	486
545	245
546	270
547	278
548	327
549	282
550	296
551	309
552	321
553	279
554	294
555	305
556	318
557	305
558	355
559	305
560	332
561	316
562	364
563	3773
564	323
565	302
566	285
567	336
568	522
569	274
570	292
571	301
572	293
573	317
574	537
575	272
576	324
577	666
578	754
579	343
580	261
581	269
582	235
583	246
584	274
585	1075
586	241
587	238
588	370
589	749
590	244
591	270
592	319
593	510
594	239
595	436
596	264
597	407
598	399
599	316
600	254
601	257
602	282
603	365
604	304
605	250
606	302
607	388
608	893
609	249
610	345
611	571
612	267
613	254
614	563
615	234
616	231
617	237
618	436
619	234
620	246
621	274
622	388
623	248
624	253
625	276
626	249
627	274
628	262
629	291
630	225
631	320
632	233
633	449
634	334
635	291
636	447
637	274
638	275
639	289
640	248
641	240
642	242
643	258
644	240
645	307
646	262
647	263
648	271
649	256
650	259
651	259
652	266
653	274
654	249
655	338
656	260
657	263
658	335
659	308
660	250
661	279
662	259
663	261
664	236
665	338
666	235
667	227
668	277
669	225
670	222
671	234
672	256
673	219
674	227
675	264
676	231
677	225
678	230
679	248
680	276
681	291
682	325
683	334
684	273
685	227
686	235
687	256
688	237
689	226
690	229
691	227
692	222
693	229
694	245
695	251
696	268
697	230
698	288
699	228
700	247
701	220
702	234
703	272
704	265
705	280
706	346
707	239
708	243
709	220
710	217
711	215
712	226
713	238
714	216
715	271
716	252
717	248
718	256
719	231
720	237
721	263
722	225
723	245
724	229
725	240
726	251
727	295
728	268
729	252
730	262
731	273
732	225
733	225
734	217
735	212
736	258
737	257
738	272
739	418
740	420
741	368
742	327
743	396
744	358
745	561
746	387
747	376
748	355
749	379
750	345
751	344
752	327
753	309
754	334
755	439
756	458
757	331
758	295
759	278
760	267
761	259
762	269
763	239
764	318
765	329
766	248
767	286
768	258
769	249
770	254
771	247
772	261
773	244
774	292
775	252
776	221
777	213
778	218
779	225
780	233
781	216
782	252
783	223
784	245
785	272
786	297
787	311
788	235
789	225
790	298
791	269
792	230
793	418
794	216
795	255
796	230
797	259
798	227
799	262
800	270
801	220
802	227
803	232
804	239
805	266
806	221
807	230
808	234
809	280
810	286
811	242
812	303
813	335
814	242
815	252
816	229
817	233
818	237
819	266
820	262
821	270
822	281
823	230
824	238
825	253
826	261
827	268
828	252
829	375
830	289
831	363
832	234
833	268
834	254
835	277
836	246
837	257
838	283
839	257
840	248
841	242
842	248
843	255
844	246
845	270
846	274
847	239
848	221
849	258
850	224
851	252
852	255
853	291
854	258
855	228
856	281
857	471
858	304
859	238
860	255
861	251
862	294
863	260
864	294
865	267
