run	ms
1	267
2	221
3	232
4	246
5	233
6	225
7	220
8	227
9	224
10	242
11	247
12	244
13	237
14	261
15	252
16	230
17	233
18	220
19	246
20	236
21	224
22	249
23	252
24	247
25	218
26	217
27	224
28	217
29	227
30	243
31	239
32	229
33	229
34	226
35	231
36	224
37	214
38	245
39	230
40	243
41	222
42	197
43	209
44	220
45	238
46	216
47	242
48	244
49	234
50	207
51	214
52	226
53	222
54	247
55	223
56	235
57	254
58	222
59	221
60	231
61	253
62	233
63	226
64	225
65	218
66	225
67	243
68	236
69	220
70	209
71	224
72	205
73	232
74	252
75	270
76	250
77	361
78	243
79	386
80	248
81	381
82	369
83	379
84	320
85	373
86	346
87	318
88	301
89	263
90	308
91	346
92	335
93	329
94	353
95	406
96	306
97	289
98	272
99	252
100	259
101	297
102	299
103	275
104	233
105	220
106	260
107	247
108	238
109	360
110	244
111	254
112	220
113	200
114	271
115	225
116	501
117	334
118	240
119	232
120	259
121	247
122	229
123	264
124	213
125	203
126	219
127	232
128	219
129	225
130	234
131	250
132	268
133	256
134	215
135	244
136	224
137	226
138	236
139	251
140	248
141	256
142	269
143	262
144	280
145	242
146	231
147	249
148	254
149	228
150	234
151	230
152	246
153	249
154	285
155	281
156	208
157	222
158	228
159	249
160	321
161	257
162	246
163	236
164	312
165	347
166	233
167	224
168	223
169	400
170	342
171	350
172	254
173	215
174	225
175	218
176	233
177	264
178	314
179	226
180	229
181	351
182	312
183	250
184	323
185	248
186	244
187	266
188	223
189	286
190	376
191	279
192	438
193	263
194	250
195	243
196	233
197	243
198	273
199	245
200	249
201	244
202	224
203	231
204	245
205	217
206	229
207	233
208	232
209	260
210	236
211	276
212	240
213	223
214	218
215	229
216	244
217	230
218	233
219	217
220	210
221	219
222	204
223	215
224	248
225	228
226	233
227	219
228	219
229	209
230	247
231	236
232	226
233	347
234	366
235	379
236	279
237	303
238	282
239	292
240	289
241	284
242	264
243	254
244	254
245	262
246	303
247	308
248	303
249	232
250	260
251	257
252	267
253	246
254	247
255	266
256	272
257	293
258	253
259	245
260	223
261	247
262	256
263	246
264	250
265	343
266	263
267	208
268	242
269	262
270	234
271	253
272	268
273	276
274	234
275	258
276	221
277	243
278	264
279	270
280	284
281	268
282	261
283	269
284	255
285	292
286	289
287	293
288	251
289	260
290	280
291	248
292	333
293	242
294	281
295	256
296	244
297	209
298	223
299	237
300	312
301	235
302	272
303	254
304	224
305	234
306	241
307	233
308	261
309	221
310	247
311	238
312	233
313	266
314	266
315	245
316	213
317	218
318	227
319	227
