run	ms
1	586
2	352
3	327
4	247
5	188
6	199
7	217
8	203
9	173
10	196
11	177
12	221
13	177
14	189
15	183
16	207
17	224
18	173
19	166
20	167
21	175
22	167
23	151
24	156
25	163
26	151
27	157
28	167
29	148
30	142
31	183
32	180
33	167
34	208
35	173
36	161
37	170
38	169
39	174
40	148
41	176
42	194
43	201
44	221
45	186
46	154
47	148
48	168
49	150
50	161
51	173
52	190
53	176
54	166
55	176
56	205
57	161
58	189
59	176
60	166
61	187
62	185
63	171
64	171
65	155
66	125
67	155
68	165
69	155
70	188
71	192
72	161
73	165
74	165
75	153
76	164
77	161
78	145
79	135
80	149
81	173
82	133
83	177
84	201
85	211
86	206
87	160
88	180
89	145
90	136
91	178
92	133
93	120
94	122
95	161
96	160
97	161
98	185
99	179
100	204
101	163
102	154
103	150
104	175
105	164
106	128
107	171
108	154
109	135
110	136
111	159
112	171
113	161
114	167
115	165
116	163
117	170
118	151
119	155
120	146
121	124
122	120
123	161
124	125
125	153
126	183
127	169
128	165
129	156
130	154
131	200
132	156
133	177
134	217
135	162
136	222
137	163
138	171
139	200
140	185
141	209
142	212
143	141
144	287
145	167
146	157
147	162
148	162
149	173
150	215
151	165
152	168
153	119
154	123
155	175
156	137
157	130
158	139
159	170
160	169
161	125
162	132
163	142
164	203
165	142
166	116
167	117
168	150
169	134
170	127
171	134
172	131
173	121
174	117
175	118
176	109
177	123
178	131
179	122
180	119
181	133
182	112
183	123
184	123
185	120
186	116
187	121
188	123
189	118
190	119
191	117
192	158
193	173
194	163
195	125
196	137
197	139
198	121
199	118
200	124
201	132
202	122
203	146
204	139
205	152
206	161
207	217
208	187
209	226
210	126
211	136
212	126
213	116
214	122
215	127
216	126
217	119
218	116
219	116
220	166
221	153
222	161
223	117
224	124
225	124
226	121
227	120
228	119
229	129
230	119
231	138
232	119
233	132
234	131
235	141
236	125
237	124
238	122
239	119
240	115
241	121
242	127
243	133
244	111
245	126
246	110
247	121
248	125
249	144
250	118
251	132
252	117
253	126
254	113
255	108
256	155
257	118
258	123
259	131
260	134
261	126
262	123
263	111
264	140
265	114
266	117
267	121
268	127
269	125
270	131
271	113
272	115
273	115
274	119
275	126
276	128
277	121
278	119
279	119
280	130
281	143
282	116
283	140
284	127
285	135
286	132
287	121
288	120
289	128
290	122
291	118
292	121
293	123
294	114
295	112
296	123
297	119
298	126
299	144
300	117
301	114
302	130
303	119
304	115
305	117
306	118
307	126
308	115
309	112
310	112
311	124
312	118
313	120
314	117
315	127
316	142
317	169
318	138
319	123
320	119
321	129
322	141
323	153
324	125
325	126
326	159
327	149
328	118
329	130
330	131
331	124
332	119
333	144
334	132
335	149
336	145
337	128
338	126
339	129
340	129
341	129
342	124
343	117
344	141
345	141
346	149
347	135
348	138
349	123
350	122
351	119
352	135
353	120
354	113
355	129
356	121
357	130
358	116
359	144
360	131
361	112
362	121
363	113
364	114
365	112
366	118
367	113
368	119
369	113
370	113
371	113
372	121
373	123
374	117
375	116
376	117
377	123
378	121
379	137
380	124
381	135
382	121
383	172
384	135
385	141
386	141
387	127
388	118
389	120
390	121
391	129
392	134
393	134
394	140
395	125
396	135
397	134
398	130
399	113
400	117
401	112
402	112
403	114
404	112
405	120
406	124
407	113
408	113
409	117
410	134
411	127
412	129
413	132
414	146
415	124
416	130
417	133
418	139
419	131
420	122
421	124
422	121
423	135
424	131
425	140
426	139
427	128
428	117
429	117
430	144
431	125
432	156
433	146
434	148
435	147
436	121
437	126
438	118
439	119
440	119
441	125
442	130
443	122
444	138
445	129
446	132
447	142
448	141
449	119
450	146
451	118
452	131
453	123
454	115
455	112
456	109
457	109
458	110
459	110
460	110
461	122
462	108
463	128
464	127
465	136
466	130
467	129
468	121
469	120
470	116
471	125
472	125
473	148
474	149
475	160
476	158
477	178
478	156
479	151
480	151
481	166
482	152
483	177
484	149
485	149
486	120
487	120
488	114
489	118
490	113
491	123
492	115
493	122
494	120
495	142
496	128
497	117
498	110
499	120
500	119
501	113
502	112
503	114
504	114
505	115
506	110
507	108
508	118
509	111
510	115
511	112
512	108
513	110
514	110
515	109
516	113
517	125
518	114
519	117
520	128
521	108
522	110
523	122
524	125
525	122
526	116
527	128
528	113
529	110
530	108
531	107
532	108
533	109
534	113
535	111
536	112
537	120
538	116
539	113
540	116
541	119
542	121
543	114
544	118
545	109
546	109
547	125
548	110
549	108
550	107
551	110
552	107
553	124
554	116
555	111
556	122
557	129
558	119
559	125
560	119
561	122
562	124
563	112
564	111
565	118
566	116
567	115
568	111
569	118
570	118
571	122
572	141
573	118
574	115
575	115
576	116
577	111
578	123
579	115
580	116
581	118
582	117
583	111
584	118
585	119
586	111
587	123
588	110
589	110
590	109
591	123
592	113
593	134
594	129
595	162
596	127
597	117
598	133
599	118
600	130
601	110
602	124
603	128
604	113
605	114
606	113
607	115
608	123
609	143
610	123
611	123
612	140
613	128
614	131
615	115
616	111
617	115
618	117
619	114
620	113
621	108
622	149
623	113
624	118
625	120
626	115
627	114
628	130
629	111
630	120
631	114
632	113
633	111
634	105
635	107
636	107
637	122
638	124
639	129
640	138
641	119
642	137
643	133
644	121
645	115
646	117
