run	ms
1	546
2	365
3	373
4	366
5	400
6	403
7	384
8	394
9	384
10	370
11	320
12	343
13	317
14	422
15	321
16	316
17	357
18	329
19	346
20	376
21	327
22	346
23	289
24	374
25	368
26	346
27	345
28	340
29	386
30	300
31	305
32	320
33	303
34	294
35	368
36	387
37	255
38	277
39	327
40	302
41	326
42	345
43	311
44	273
45	251
46	272
47	287
48	284
49	258
50	278
51	284
52	272
53	316
54	263
55	262
56	290
57	294
58	296
59	271
60	277
61	323
62	351
63	399
64	357
65	311
66	305
67	309
68	302
69	269
70	294
71	611
72	629
73	329
74	328
75	268
76	249
77	308
78	328
79	391
80	312
81	282
82	280
83	266
84	280
85	270
86	259
87	250
88	279
89	299
90	263
91	340
92	264
93	238
94	284
95	275
96	275
97	234
98	242
99	255
100	247
101	242
102	243
103	279
104	262
105	247
106	471
107	291
108	270
109	287
110	266
111	257
112	238
113	261
114	274
115	261
116	267
117	245
118	248
119	249
120	257
121	347
122	314
123	258
124	285
125	250
126	308
127	240
128	276
129	252
130	251
131	233
132	256
133	254
134	248
135	257
136	320
137	259
138	270
139	263
140	264
141	259
142	267
143	274
144	261
145	288
146	498
147	252
148	267
149	252
150	300
151	253
152	284
153	260
154	278
155	258
156	367
157	284
158	288
159	268
160	276
161	275
162	244
163	259
164	256
165	261
166	229
167	295
168	354
169	353
170	346
171	345
172	264
173	411
174	342
175	266
176	249
177	257
178	256
179	317
180	268
181	265
182	253
183	258
184	232
185	256
186	253
187	267
188	265
189	263
190	259
191	248
192	250
193	270
194	269
195	226
196	243
197	294
198	263
199	250
200	285
201	282
202	225
203	247
204	306
205	261
206	271
207	261
208	246
209	272
210	244
211	267
212	293
213	302
214	248
215	342
216	295
217	298
218	478
219	300
220	290
221	258
222	268
223	274
224	285
225	338
226	365
227	252
228	299
229	341
230	289
231	291
232	314
233	286
234	285
235	268
236	299
237	328
238	280
239	275
240	262
241	275
242	303
243	299
244	287
245	265
246	275
247	243
248	245
249	238
250	248
251	248
252	299
253	282
254	261
255	249
256	270
257	448
258	316
259	263
260	269
261	287
262	286
263	296
264	303
265	253
266	277
267	349
268	292
269	266
270	272
271	361
272	506
273	486
274	819
275	479
276	362
277	359
278	383
279	377
280	379
281	313
282	303
283	268
284	293
285	315
286	331
287	394
288	348
289	274
290	347
291	311
292	256
293	298
294	272
295	279
296	272
297	284
298	258
299	292
300	258
301	266
302	278
303	295
304	297
305	316
306	265
307	521
308	272
309	295
310	308
311	326
312	307
313	292
314	278
315	236
316	270
317	307
318	246
319	272
320	270
321	259
322	251
323	251
324	231
325	242
326	260
327	338
328	292
329	268
330	251
331	259
332	281
333	308
334	278
335	302
336	352
337	284
338	271
339	283
340	275
341	296
342	285
343	258
344	313
345	286
346	268
347	317
348	306
349	323
350	363
351	337
352	414
353	450
354	387
355	327
356	365
357	427
358	357
359	348
360	343
361	387
362	428
363	377
364	358
365	327
366	309
367	313
368	381
369	450
370	313
371	304
372	369
373	355
374	276
375	290
376	296
377	316
378	291
379	267
380	263
381	257
382	277
383	290
384	258
385	279
386	253
387	237
388	261
389	252
390	280
391	248
392	269
393	250
394	304
395	260
396	235
397	253
398	272
399	265
400	258
401	259
402	270
403	268
404	244
405	342
406	263
407	253
408	252
409	258
410	282
411	312
412	244
413	272
414	316
415	253
416	274
417	271
418	247
419	232
420	257
421	263
422	251
423	265
424	243
425	251
426	252
427	252
428	301
429	315
430	268
431	234
432	255
433	269
434	272
435	265
436	235
437	230
438	228
439	254
440	239
441	227
442	239
443	244
444	449
445	242
446	263
447	249
448	217
449	250
450	239
451	248
452	258
453	246
454	254
455	296
456	258
457	225
458	251
459	271
460	249
461	249
462	347
463	433
464	257
465	242
466	282
467	255
468	245
469	249
470	323
471	309
472	263
473	253
474	326
475	293
476	409
477	329
478	303
479	274
480	309
481	312
482	257
483	286
484	280
485	281
486	266
487	260
488	273
489	297
490	295
491	263
492	255
493	299
494	308
495	256
496	271
497	281
498	252
499	252
500	266
501	272
502	250
503	248
504	288
505	263
506	234
507	431
508	280
509	243
510	242
511	251
512	248
513	258
514	251
515	244
516	265
517	242
518	223
519	242
520	241
521	234
522	269
523	245
524	263
525	263
526	261
527	258
528	236
529	276
530	233
531	288
532	269
533	285
534	315
535	268
536	297
537	242
538	297
539	336
540	351
541	262
542	289
543	283
544	255
545	272
546	347
547	318
548	345
549	327
