run	ms
1	569
2	468
3	721
4	414
5	362
6	360
7	383
8	571
9	356
10	398
11	378
12	396
13	367
14	504
15	664
16	743
17	590
18	605
19	454
20	511
21	553
22	614
23	454
24	501
25	444
26	630
27	435
28	445
29	453
30	471
31	552
32	492
33	502
34	449
35	429
36	487
37	423
38	360
39	508
40	430
41	463
42	474
43	422
44	383
45	342
46	370
47	358
48	393
49	361
50	384
51	417
52	338
53	340
54	354
55	334
56	365
57	370
58	400
59	373
60	366
61	315
62	355
63	389
64	341
65	381
66	370
67	340
68	321
69	311
70	288
71	356
72	320
73	399
74	398
75	324
76	360
77	344
78	327
79	449
80	334
81	336
82	343
83	372
84	327
85	344
86	343
87	336
88	337
89	358
90	353
91	306
92	307
93	321
94	357
95	330
96	382
97	508
98	1256
99	432
100	377
101	359
102	348
103	357
104	329
105	349
106	360
107	378
108	571
109	885
110	425
111	387
112	408
113	428
114	360
115	356
116	441
117	373
118	369
119	383
120	468
121	378
122	359
123	329
124	326
125	357
126	519
127	498
128	425
129	338
130	322
131	319
132	288
133	306
134	324
135	334
136	351
137	321
138	337
139	326
140	323
141	336
142	318
143	304
144	350
145	345
146	347
147	336
148	298
149	325
150	540
151	328
152	322
153	525
154	328
155	372
156	344
157	309
158	362
159	330
160	290
161	327
162	359
163	356
164	423
165	531
166	542
167	385
168	386
169	376
170	400
171	469
172	366
173	342
174	340
175	386
176	391
177	314
178	327
179	298
180	349
181	349
182	319
183	315
184	317
185	327
186	322
187	354
188	369
189	365
190	356
191	418
192	350
193	359
194	364
195	338
196	359
197	353
198	343
199	384
200	410
201	484
202	353
203	302
204	326
205	317
206	340
207	388
208	358
209	328
210	346
211	354
212	307
213	311
214	336
215	327
216	315
217	317
218	284
219	329
220	318
221	323
222	323
223	328
224	324
225	334
226	314
227	312
228	306
229	322
230	323
231	349
232	301
233	353
234	320
235	283
236	317
237	290
238	302
239	280
240	290
241	279
242	295
243	321
244	406
245	666
246	582
247	338
248	308
249	367
250	395
251	340
252	362
253	334
254	362
255	329
256	418
257	378
258	331
259	321
260	411
261	348
262	389
263	378
264	358
265	336
266	309
267	347
268	374
269	333
270	420
271	379
272	378
273	352
274	402
275	353
276	422
277	647
278	351
279	342
280	359
281	326
282	373
283	321
284	336
285	348
286	338
287	343
288	324
289	338
290	389
291	344
292	364
293	363
294	645
295	360
296	324
297	324
298	365
299	331
300	296
301	305
302	326
303	399
304	307
305	284
306	281
307	310
308	310
309	344
310	327
311	325
312	306
313	339
314	337
315	337
316	320
317	320
318	313
319	311
320	323
321	313
322	310
323	298
324	328
325	284
326	292
327	329
328	313
329	337
330	314
331	323
332	332
333	353
334	371
335	458
336	443
337	667
338	497
339	406
340	359
341	367
342	411
343	388
344	402
345	353
346	452
347	368
348	476
349	368
350	471
351	399
352	403
353	353
354	361
355	368
356	364
357	335
358	298
359	335
360	416
361	402
362	372
363	409
364	402
365	463
366	389
367	430
368	330
369	803
370	449
371	954
372	387
373	367
374	421
375	638
376	799
377	404
378	337
379	378
380	619
381	292
382	296
383	314
384	294
385	308
386	305
387	334
388	320
389	298
390	340
391	316
392	321
393	312
394	294
395	301
396	358
397	324
398	327
399	291
400	291
401	303
402	339
403	357
404	374
405	425
406	292
407	267
408	284
409	331
410	311
411	334
412	320
413	303
414	340
415	297
416	304
417	350
418	515
419	786
420	359
421	284
422	320
423	383
424	379
425	353
426	352
427	347
428	392
429	600
430	385
431	414
432	392
433	563
434	282
435	356
436	364
437	357
438	299
439	305
440	275
441	287
442	323
443	338
444	381
445	318
446	300
447	309
448	317
449	338
450	333
451	350
452	352
453	330
454	339
455	359
456	331
457	344
458	591
459	357
460	318
461	331
462	380
463	361
464	364
465	363
466	369
467	382
468	384
469	348
470	331
471	322
472	369
473	370
474	397
475	390
476	338
477	324
478	283
479	284
480	340
481	384
482	349
483	325
484	342
485	297
486	296
487	307
488	291
489	321
490	310
491	285
492	305
493	329
