run	ms
1	579
2	487
3	432
4	414
5	452
6	440
7	389
8	461
9	390
10	318
11	456
12	369
13	362
14	361
15	387
16	379
17	839
18	560
19	361
20	339
21	314
22	362
23	339
24	360
25	352
26	339
27	332
28	331
29	340
30	369
31	338
32	334
33	346
34	385
35	353
36	363
37	384
38	343
39	381
40	457
41	567
42	446
43	461
44	502
45	393
46	394
47	348
48	399
49	411
50	488
51	406
52	347
53	349
54	414
55	467
56	367
57	363
58	398
59	335
60	324
61	430
62	353
63	337
64	347
65	326
66	349
67	459
68	323
69	334
70	327
71	323
72	313
73	335
74	460
75	561
76	519
77	347
78	350
79	341
80	358
81	378
82	321
83	355
84	343
85	313
86	412
87	346
88	325
89	380
90	492
91	352
92	341
93	327
94	374
95	419
96	348
97	308
98	313
99	292
100	321
101	306
102	316
103	286
104	327
105	535
106	323
107	320
108	498
109	361
110	311
111	323
112	336
113	354
114	340
115	327
116	315
117	341
118	335
119	361
120	353
121	340
122	329
123	324
124	350
125	319
126	373
127	375
128	389
129	359
130	294
131	291
132	509
133	378
134	420
135	355
136	337
137	408
138	279
139	486
140	291
141	303
142	342
143	300
144	326
145	325
146	353
147	304
148	302
149	323
150	295
151	301
152	276
153	298
154	285
155	280
156	304
157	304
158	291
159	321
160	294
161	281
162	284
163	279
164	300
165	282
166	295
167	298
168	321
169	413
170	400
171	294
172	313
173	276
174	274
175	326
176	331
177	287
178	290
179	275
180	279
181	290
182	297
183	275
184	344
185	370
186	347
187	331
188	272
189	292
190	318
191	333
192	347
193	312
194	299
195	313
196	338
197	312
198	322
199	312
200	293
201	305
202	300
203	305
204	349
205	328
206	328
207	378
208	309
209	281
210	350
211	345
212	342
213	399
214	426
215	1117
216	409
217	496
218	468
219	376
220	372
221	382
222	379
223	348
224	321
225	334
226	342
227	354
228	323
229	290
230	351
231	298
232	342
233	342
234	358
235	324
236	334
237	330
238	327
239	331
240	301
241	470
242	343
243	338
244	327
245	331
246	331
247	364
248	390
249	387
250	429
251	317
252	406
253	309
254	338
255	347
256	321
257	320
258	405
259	357
260	335
261	400
262	355
263	334
264	341
265	341
266	323
267	309
268	308
269	301
270	329
271	299
272	315
273	311
274	309
275	299
276	316
277	304
278	329
279	1067
280	322
281	307
282	314
283	318
284	284
285	299
286	288
287	303
288	312
289	509
290	290
291	289
292	299
293	329
294	420
295	349
296	355
297	303
298	304
299	316
300	358
301	303
302	350
303	333
304	311
305	380
306	308
307	311
308	337
309	380
310	357
311	348
312	324
313	330
314	332
315	328
316	316
317	324
318	338
319	312
320	337
321	309
322	343
323	338
324	308
325	308
326	326
327	299
328	328
329	341
330	331
331	303
332	295
333	329
334	297
335	318
336	311
337	294
338	292
339	290
340	292
341	314
342	323
343	339
344	279
345	308
346	303
347	298
348	309
349	318
350	524
351	357
352	324
353	294
354	309
355	301
356	296
357	319
358	324
359	312
360	287
361	308
362	333
363	298
364	333
365	364
366	430
367	369
368	402
369	345
370	377
371	419
372	442
373	383
374	396
375	349
376	353
377	355
378	357
379	421
380	363
381	363
382	320
383	350
384	304
385	289
386	336
387	323
388	424
389	411
390	346
391	325
392	313
393	647
394	606
395	374
396	315
397	403
398	389
399	321
400	291
401	309
402	306
403	277
404	289
405	306
406	305
407	310
408	313
409	329
410	286
411	280
412	282
413	295
414	293
415	292
416	304
417	332
418	288
419	331
420	299
421	288
422	280
423	271
424	283
425	320
426	298
427	335
428	311
429	289
430	303
431	325
432	310
433	282
434	296
435	312
436	343
437	315
438	304
439	297
440	274
441	319
442	314
443	295
444	309
445	310
446	345
447	345
448	319
449	291
450	315
451	324
452	296
453	305
454	301
455	318
456	335
457	330
458	330
459	301
460	320
461	309
462	336
463	326
464	325
465	339
466	309
467	303
468	296
469	293
470	302
471	300
472	355
473	384
474	413
475	356
476	297
477	313
478	324
479	313
480	352
481	457
482	323
483	317
484	318
485	316
486	314
487	321
488	306
489	493
490	286
491	321
492	380
493	385
494	361
495	356
496	361
497	299
498	331
499	319
500	324
501	312
502	341
503	306
504	302
505	328
506	277
507	289
508	299
509	321
510	294
511	286
512	318
513	323
514	285
515	288
516	300
517	300
518	300
519	297
520	297
521	355
522	405
523	359
524	315
525	304
526	290
527	284
528	335
529	335
530	323
531	323
532	311
533	306
534	370
535	290
536	337
537	330
538	370
539	334
540	323
541	301
542	328
543	319
544	336
545	364
546	579
547	495
548	304
549	345
550	326
551	320
552	288
553	367
554	321
555	326
556	316
557	344
558	343
559	325
560	311
561	309
562	351
563	352
564	377
565	324
566	345
567	332
568	390
569	382
570	475
571	475
572	354
573	328
574	333
575	334
576	369
577	333
578	351
579	500
580	393
581	363
582	338
583	344
584	333
585	375
586	356
587	326
588	305
589	333
590	372
591	330
592	331
593	317
594	321
595	315
596	344
597	288
598	288
599	308
600	313
601	365
602	296
603	294
604	289
605	302
606	311
607	299
608	306
609	302
610	306
611	278
612	334
613	348
614	322
615	293
616	309
617	298
618	316
619	343
620	301
621	290
622	298
623	346
624	345
625	329
626	324
627	449
628	344
629	316
630	289
631	276
632	310
633	303
634	300
635	314
636	545
637	340
638	296
639	280
640	274
641	285
642	297
643	366
644	302
645	300
646	277
647	293
648	280
649	304
650	328
651	297
652	320
653	316
654	294
655	283
656	321
657	314
658	312
659	314
660	325
661	317
662	303
663	331
664	323
665	359
666	317
667	338
668	317
669	561
670	356
671	410
672	350
673	356
674	340
675	308
676	353
677	342
678	339
679	315
680	314
681	342
682	289
683	328
684	294
685	342
686	321
687	313
688	333
689	333
690	354
691	301
692	325
693	349
694	323
695	304
696	308
697	308
698	323
699	315
700	297
701	302
702	324
703	302
704	313
705	395
706	622
707	607
708	314
709	428
710	335
711	374
712	386
713	321
714	303
715	327
716	329
717	349
718	359
719	355
720	327
721	319
722	380
723	346
724	319
725	335
726	332
727	315
728	347
