run	ms
1	350
2	264
3	257
4	207
5	216
6	189
7	197
8	189
9	173
10	192
11	170
12	192
13	191
14	181
15	183
16	182
17	169
18	173
19	204
20	163
21	159
22	186
23	160
24	163
25	181
26	166
27	172
28	165
29	159
30	180
31	198
32	188
33	140
34	145
35	148
36	154
37	176
38	152
39	185
40	175
41	169
42	155
43	164
44	144
45	140
46	141
47	167
48	202
49	159
50	144
51	149
52	148
53	142
54	160
55	150
56	173
57	173
58	158
59	180
60	187
61	149
62	147
63	146
64	146
65	145
66	136
67	138
68	159
69	179
70	163
71	165
72	139
73	144
74	141
75	148
76	156
77	147
78	144
79	147
80	150
81	150
82	159
83	190
84	145
85	146
86	158
87	147
88	145
89	139
90	161
91	147
92	147
93	151
94	140
95	155
96	146
97	139
98	150
99	166
100	149
101	143
102	136
103	142
104	144
105	161
106	153
107	146
108	142
109	148
110	155
111	168
112	196
113	160
114	151
115	147
116	144
117	146
118	143
119	141
120	143
121	147
122	153
123	159
124	147
125	146
126	166
127	159
128	190
129	147
130	154
131	144
132	146
133	146
134	145
135	141
136	143
137	137
138	149
139	158
140	150
141	148
142	152
143	145
144	138
145	137
146	149
147	177
148	153
149	154
150	138
151	149
152	148
153	154
154	147
155	154
156	142
157	147
158	147
159	167
160	151
161	143
162	144
163	144
164	153
165	144
166	139
167	149
168	142
169	200
170	286
171	245
172	146
173	159
174	139
175	141
176	142
177	134
178	141
179	136
180	139
181	138
182	132
183	140
184	139
185	147
186	146
187	149
188	149
189	145
190	134
191	137
192	146
193	152
194	146
195	142
196	133
197	152
198	134
199	136
200	145
201	140
202	139
203	133
204	201
205	241
206	153
207	149
208	151
209	135
210	138
211	132
212	139
213	137
214	142
215	133
216	147
217	137
218	136
219	139
220	146
221	138
222	132
223	126
224	128
225	137
226	139
227	133
228	139
229	149
230	141
231	139
232	145
233	171
234	139
235	166
236	150
237	183
238	153
239	148
240	137
241	168
242	153
243	155
244	159
245	144
246	158
247	198
248	139
249	141
250	144
251	142
252	137
253	136
254	131
255	129
256	142
257	146
258	136
259	146
260	129
261	136
262	136
263	129
264	141
265	143
266	137
267	142
268	140
269	148
270	138
271	143
272	135
273	137
274	143
275	201
276	141
277	135
278	172
279	167
280	159
281	139
282	143
283	149
284	136
285	141
286	131
287	129
288	145
289	137
290	139
291	144
292	174
293	146
294	143
295	140
296	149
297	150
298	138
299	139
300	133
301	132
302	139
303	141
304	140
305	137
306	152
307	137
308	130
309	128
310	131
311	134
312	130
313	132
314	134
315	131
316	142
317	142
318	144
319	127
320	134
321	133
322	149
323	141
324	138
325	129
326	130
327	138
328	137
329	132
330	131
331	128
332	133
333	139
334	130
335	136
336	136
337	124
338	121
339	128
340	126
341	130
342	125
343	127
344	140
345	138
346	130
347	132
348	168
349	126
350	127
351	142
352	147
353	159
354	146
355	146
356	137
357	138
358	153
359	141
360	138
361	140
362	139
363	148
364	133
365	134
366	130
367	139
368	161
369	136
370	139
371	133
372	134
373	155
374	144
375	132
376	137
377	140
378	136
379	140
380	140
381	134
382	138
383	137
384	133
385	140
386	131
387	142
388	133
389	139
390	128
391	125
392	131
393	121
394	129
395	139
396	132
397	128
398	130
399	130
400	150
401	137
402	137
403	137
404	133
405	153
406	130
407	131
408	131
409	130
410	137
411	194
412	128
413	145
414	128
415	131
416	186
417	145
418	138
419	148
420	145
421	143
422	136
423	140
424	140
425	135
426	132
427	134
428	137
429	134
430	131
431	133
432	135
433	129
434	142
435	136
436	140
437	135
438	141
439	151
440	144
441	137
442	144
443	127
444	127
445	147
446	149
447	142
