run	ms
1	219
2	160
3	163
4	155
5	142
6	157
7	164
8	141
9	150
10	166
11	175
12	165
13	172
14	162
15	162
16	184
17	148
18	154
19	142
20	142
21	150
22	156
23	152
24	149
25	143
26	151
27	158
28	147
29	136
30	161
31	138
32	144
33	142
34	169
35	143
36	149
37	144
38	128
39	156
40	152
41	149
42	144
43	157
44	138
45	133
46	146
47	142
48	163
49	160
50	146
51	132
52	143
53	138
54	127
55	138
56	131
57	149
58	169
59	179
60	158
61	147
62	166
63	163
64	175
65	150
66	139
67	130
68	148
69	158
70	144
71	140
72	136
73	132
74	137
75	134
76	132
77	132
78	132
79	156
80	143
81	153
82	131
83	129
84	135
85	136
86	144
87	145
88	146
89	125
90	136
91	134
92	127
93	135
94	131
95	134
96	136
97	129
98	128
99	146
100	142
101	130
102	143
103	131
104	135
105	147
106	150
107	147
108	135
109	140
110	135
111	143
112	151
113	135
114	124
115	127
116	123
117	135
118	127
119	143
120	137
121	131
122	122
123	142
124	139
125	125
126	157
127	155
128	160
129	126
130	121
131	132
132	139
133	127
134	125
135	137
136	123
137	118
138	124
139	131
140	129
141	134
142	146
143	139
144	126
145	120
146	145
147	151
148	141
149	117
150	121
151	134
152	128
153	127
154	119
155	116
156	118
157	125
158	125
159	139
160	121
161	134
162	121
163	131
164	133
165	119
166	129
167	128
168	121
169	127
170	127
171	129
172	123
173	124
174	116
175	125
176	126
177	127
178	122
179	133
180	131
181	117
182	117
183	120
184	127
185	123
186	126
187	119
188	127
189	116
190	118
191	117
192	141
193	140
194	122
195	129
196	122
197	121
198	125
199	130
200	127
201	124
202	128
203	113
204	121
205	139
206	124
207	121
208	138
209	118
210	117
211	122
212	120
213	136
214	127
215	124
216	124
217	124
218	125
219	114
220	140
221	130
222	137
223	136
224	125
225	122
226	124
227	123
228	131
229	134
230	135
231	130
232	137
233	140
234	129
235	131
236	125
237	128
238	123
239	125
240	122
241	121
242	131
243	124
244	126
245	135
246	118
247	130
248	138
249	144
250	142
251	131
252	121
253	121
254	127
255	132
256	144
257	139
258	140
259	137
260	127
261	130
262	137
263	133
264	136
265	132
266	134
267	124
268	131
269	128
270	132
271	134
272	131
273	122
274	121
275	131
276	136
277	132
278	131
279	131
280	141
281	128
282	118
283	119
284	117
285	120
286	127
287	121
288	134
289	127
290	114
291	121
292	136
293	137
294	134
295	135
296	116
297	116
298	124
299	129
300	131
301	122
302	120
303	125
304	118
305	130
306	127
307	126
308	120
309	128
310	148
311	131
312	134
313	126
314	132
315	124
316	120
317	135
318	134
319	119
320	120
321	124
322	126
323	117
324	120
325	124
326	130
327	120
328	150
329	168
330	336
331	174
332	133
333	155
334	113
335	126
336	130
337	132
338	137
339	127
340	117
341	133
342	126
343	117
344	129
345	133
346	124
347	121
348	137
349	125
350	130
351	129
352	125
353	133
354	129
355	121
356	127
357	140
358	122
359	136
360	139
361	117
362	119
363	127
364	130
365	178
366	173
367	191
368	120
369	117
370	114
371	126
372	146
373	150
374	122
375	118
376	123
377	129
378	131
379	122
380	125
381	117
382	121
383	118
384	119
385	123
386	125
387	141
388	129
389	138
390	120
391	129
392	120
393	125
394	117
395	118
396	132
397	140
398	155
399	132
400	129
401	134
402	130
403	214
404	124
405	120
406	118
407	129
408	122
409	124
410	112
411	111
412	133
413	125
414	131
415	130
416	133
417	138
418	137
419	134
420	132
421	124
422	118
423	131
424	143
425	129
426	126
427	124
428	129
429	124
430	113
431	121
432	119
433	121
434	114
435	115
436	127
437	126
438	129
439	125
440	120
441	123
442	132
443	115
444	115
445	118
446	139
447	158
448	192
449	184
450	118
451	122
452	127
453	123
454	118
455	127
456	137
457	120
458	123
459	119
460	113
461	124
462	124
463	137
464	143
465	124
466	131
467	132
468	117
469	116
470	128
471	115
472	126
473	125
474	143
475	140
476	136
477	133
478	117
479	130
480	124
481	120
482	117
483	123
484	126
485	120
486	124
487	118
488	114
489	122
490	118
491	123
492	115
493	115
494	133
495	115
496	119
497	118
498	119
499	119
500	120
501	141
502	135
503	132
504	123
505	137
506	124
507	135
508	122
509	124
510	130
511	123
512	134
513	131
514	123
515	119
516	131
517	130
518	118
519	127
520	129
521	128
522	126
523	125
524	116
525	126
526	124
527	115
528	122
529	130
530	120
531	134
532	113
533	114
534	115
535	118
536	120
537	114
538	122
539	107
540	117
541	122
542	135
543	127
544	128
545	123
546	137
547	137
548	134
549	130
550	122
551	141
552	126
553	125
554	116
555	107
556	113
557	111
558	117
559	120
560	118
561	121
562	116
563	124
564	122
565	123
566	117
567	112
568	113
569	111
570	116
571	129
572	111
573	117
574	110
575	113
576	107
577	110
578	112
579	110
580	120
581	123
582	117
583	128
584	119
585	111
586	117
587	120
588	117
589	108
590	111
591	113
592	114
593	128
594	128
595	129
596	133
597	127
598	117
599	121
600	117
601	121
602	131
603	122
604	125
605	123
606	139
607	120
608	130
609	127
610	114
611	121
612	124
613	147
614	137
615	121
616	140
617	137
618	129
619	121
620	124
621	126
622	121
623	121
624	122
625	118
626	120
627	117
628	127
629	121
630	116
631	117
632	136
633	138
634	136
635	146
636	132
637	130
638	133
639	129
640	124
641	129
642	126
643	118
644	117
645	119
646	118
647	121
648	118
649	123
650	124
651	128
652	123
653	133
654	125
655	133
656	120
657	119
658	120
659	124
660	120
661	118
662	126
663	127
664	130
665	137
666	143
667	137
668	120
669	123
670	122
671	117
672	121
673	125
674	126
675	136
676	123
677	131
678	120
679	116
680	124
681	122
682	116
683	123
684	129
685	120
686	122
687	120
688	120
689	119
690	123
691	128
692	121
693	119
694	121
695	139
696	134
697	127
698	130
699	135
700	134
701	119
702	122
703	116
704	125
705	121
706	127
707	126
708	116
709	113
710	119
711	124
712	123
713	112
714	116
715	122
716	115
717	118
718	117
719	118
720	116
721	136
722	130
723	124
724	125
725	122
726	131
727	114
728	123
729	119
730	125
731	120
732	115
733	132
734	117
735	140
736	127
737	127
738	132
739	133
740	122
741	128
742	127
743	132
744	124
745	122
746	124
747	114
748	115
749	117
750	115
751	116
752	134
753	121
754	120
755	122
756	122
757	129
758	139
759	133
760	114
761	122
762	115
763	110
764	118
765	112
766	119
767	117
768	139
769	143
770	133
771	135
772	139
773	139
774	128
775	119
776	122
777	116
778	126
779	121
780	123
781	137
782	123
783	134
784	135
785	177
786	128
787	134
788	133
789	142
790	138
791	130
792	139
793	132
794	134
795	132
796	125
797	125
798	116
799	120
800	142
801	136
802	134
803	126
804	125
805	122
806	125
807	115
808	129
809	119
810	122
811	134
812	128
813	121
814	128
815	127
816	122
817	120
818	133
819	130
820	124
821	141
822	135
823	134
824	133
825	133
826	123
827	127
828	124
829	123
830	122
831	122
832	125
833	121
834	117
835	131
836	134
837	126
838	120
839	138
840	142
841	132
842	124
843	135
844	140
845	133
846	128
847	129
848	118
849	116
850	117
851	139
852	132
853	128
854	126
855	125
856	123
857	128
858	125
859	139
860	131
861	130
862	122
863	124
864	124
865	127
866	118
867	126
868	120
869	124
870	129
871	118
872	120
873	117
874	117
875	119
876	133
877	121
878	129
879	126
880	125
881	119
882	124
883	121
884	121
885	118
886	122
887	126
888	126
889	125
890	116
891	117
892	132
893	121
894	130
895	126
896	127
897	135
898	126
899	132
900	133
901	117
902	121
903	122
904	128
905	129
906	133
907	132
908	126
909	134
910	123
911	121
912	118
