run	ms
1	591
2	379
3	346
4	339
5	369
6	821
7	365
8	304
9	296
10	310
11	330
12	259
13	300
14	285
15	294
16	269
17	271
18	302
19	295
20	251
21	265
22	269
23	262
24	287
25	256
26	251
27	262
28	269
29	248
30	271
31	264
32	257
33	259
34	268
35	259
36	306
37	343
38	267
39	281
40	319
41	312
42	257
43	243
44	235
45	225
46	229
47	258
48	265
49	241
50	253
51	251
52	382
53	250
54	235
55	243
56	244
57	253
58	241
59	244
60	283
61	250
62	263
63	248
64	279
65	256
66	241
67	235
68	244
69	267
70	235
71	256
72	261
73	264
74	243
75	251
76	238
77	242
78	256
79	246
80	239
81	253
82	260
83	257
84	249
85	269
86	277
87	298
88	259
89	262
90	232
91	249
92	412
93	421
94	246
95	287
96	244
97	290
98	256
99	258
100	400
101	1903
102	467
103	227
104	232
105	237
106	225
107	234
108	254
109	241
110	256
111	241
112	251
113	247
114	244
115	222
116	222
117	240
118	231
119	232
120	240
121	218
122	227
123	232
124	266
125	284
126	269
127	234
128	227
129	233
130	256
131	219
132	234
133	388
134	237
135	231
136	248
137	256
138	244
139	236
140	222
141	235
142	236
143	231
144	298
145	383
146	266
147	241
148	240
149	234
150	244
151	274
152	226
153	233
154	250
155	246
156	227
157	222
158	231
159	347
160	426
161	244
162	216
163	233
164	281
165	230
166	306
167	281
168	254
169	881
170	263
171	233
172	246
173	304
174	275
175	221
176	222
177	246
178	240
179	279
180	238
181	230
182	206
183	235
184	238
185	395
186	328
187	214
188	242
189	228
190	425
191	224
192	237
193	231
194	230
195	234
196	230
197	229
198	233
199	273
200	220
201	223
202	221
203	224
204	231
205	228
206	220
207	213
208	218
209	218
210	225
211	207
212	221
213	263
214	227
215	221
216	218
217	262
218	313
219	329
220	260
221	225
222	207
223	248
224	217
225	248
226	233
227	227
228	234
229	253
230	363
231	250
232	218
233	238
234	221
235	213
236	210
237	219
238	221
239	217
240	245
241	215
242	205
243	217
244	211
245	220
246	263
247	548
248	282
249	231
250	230
251	231
252	212
253	222
254	222
255	254
256	233
257	231
258	228
259	235
260	235
261	276
262	240
263	228
264	238
265	226
266	448
267	545
268	242
269	230
270	223
271	231
272	237
273	252
274	217
275	254
276	244
277	250
278	237
279	523
280	241
281	229
282	222
283	242
284	237
285	243
286	224
287	232
288	241
289	245
290	248
291	262
292	274
293	274
294	231
295	231
296	250
297	240
298	281
299	238
300	220
301	547
302	323
303	259
304	238
305	238
306	248
307	246
308	234
309	240
310	366
311	380
312	294
313	224
314	221
315	220
316	229
317	245
318	308
319	254
320	239
321	223
322	227
323	393
324	316
325	238
326	230
327	758
328	313
329	450
330	282
331	212
332	210
333	217
