run	ms
1	582
2	471
3	436
4	499
5	484
6	356
7	357
8	374
9	359
10	338
11	300
12	303
13	322
14	306
15	319
16	365
17	316
18	348
19	329
20	329
21	357
22	336
23	330
24	337
25	335
26	332
27	346
28	366
29	329
30	356
31	338
32	338
33	360
34	326
35	375
36	354
37	373
38	312
39	365
40	342
41	350
42	319
43	346
44	385
45	411
46	343
47	346
48	350
49	349
50	396
51	326
52	473
53	431
54	344
55	326
56	323
57	343
58	349
59	465
60	323
61	321
62	339
63	337
64	323
65	400
66	336
67	307
68	309
69	328
70	325
71	387
72	322
73	322
74	321
75	324
76	321
77	349
78	301
79	319
80	303
81	318
82	336
83	314
84	330
85	323
86	327
87	486
88	390
89	317
90	326
91	321
92	338
93	349
94	321
95	315
96	320
97	320
98	318
99	326
100	320
101	322
102	313
103	320
104	308
105	311
106	360
107	319
108	490
109	359
110	308
111	316
112	410
113	305
114	299
115	328
116	305
117	316
118	314
119	305
120	301
121	309
122	315
123	371
124	350
125	334
126	348
127	345
128	349
129	317
130	309
131	328
132	328
133	400
134	370
135	416
136	315
137	303
138	548
139	311
140	314
141	354
142	346
143	328
144	309
145	303
146	326
147	320
148	396
149	421
150	304
151	345
152	316
153	313
154	291
155	304
156	330
157	427
158	325
159	316
160	312
161	319
162	303
163	301
164	317
165	379
166	296
167	295
168	326
169	361
170	315
171	311
172	301
173	780
174	327
175	335
176	320
177	301
178	294
179	312
180	600
181	322
182	368
183	311
184	307
185	328
186	322
187	307
188	321
189	331
190	331
191	336
192	340
193	325
194	308
195	337
196	323
197	319
198	321
199	315
200	294
201	300
202	326
203	303
204	327
205	345
206	311
207	318
208	351
209	522
210	296
211	308
212	315
213	312
214	293
215	307
216	376
217	313
218	286
219	313
220	307
221	384
222	299
223	320
224	333
225	408
226	542
227	462
228	298
229	304
230	263
231	264
232	266
233	271
234	299
235	274
236	292
237	385
238	287
239	331
240	286
241	301
242	287
243	294
244	291
245	301
246	340
247	284
248	312
249	306
250	309
251	370
252	346
253	303
254	346
255	318
256	306
257	375
258	470
259	302
260	294
261	306
262	349
263	311
264	307
265	304
266	317
267	314
268	312
269	330
270	325
271	292
272	334
273	439
274	370
275	369
276	298
277	359
278	385
279	315
280	295
281	301
282	306
283	287
284	362
285	487
286	303
287	291
288	302
289	330
290	329
291	282
292	273
293	316
294	285
295	281
296	306
297	287
298	281
299	288
300	307
301	291
302	284
303	321
304	331
305	290
306	288
307	277
308	294
309	298
310	353
311	736
312	295
313	308
314	274
315	284
316	295
317	333
318	363
319	306
320	302
321	381
322	497
323	498
324	292
325	288
326	277
327	321
328	303
329	283
330	314
331	285
332	289
333	280
334	347
335	314
336	310
337	283
338	296
339	284
340	293
341	302
342	279
343	318
344	292
345	287
346	291
347	372
348	329
349	2007
350	299
351	287
352	287
353	292
354	301
355	301
356	281
357	276
358	300
359	305
360	286
361	276
362	283
363	279
364	278
365	284
366	291
367	423
368	379
369	654
370	321
371	301
372	297
373	313
374	328
375	305
376	323
377	299
378	305
379	309
380	297
381	358
382	322
383	324
384	401
385	761
386	304
387	291
388	303
389	282
390	272
391	286
392	294
393	299
394	337
395	342
396	286
397	296
398	291
399	281
400	345
401	291
402	296
403	287
404	287
405	306
406	300
407	309
408	322
409	308
410	294
411	327
412	357
413	305
414	302
415	300
416	323
417	293
418	320
419	287
420	313
421	300
422	304
423	305
424	311
425	284
426	294
427	335
428	299
429	339
430	284
431	524
432	480
433	275
434	281
435	282
436	293
437	310
438	273
439	350
440	330
441	301
442	304
443	287
444	285
445	298
446	373
447	284
448	316
449	365
450	287
451	312
452	316
453	377
454	333
455	360
456	322
457	361
458	316
459	333
460	327
461	451
462	368
463	348
464	627
465	403
466	322
467	309
468	309
469	300
470	297
471	291
472	282
473	301
474	330
475	326
476	305
477	425
478	357
479	277
480	272
481	464
482	372
483	296
484	301
485	349
486	297
487	304
488	287
489	305
490	338
491	359
492	347
493	299
494	316
495	303
496	298
497	324
498	298
499	323
500	343
501	333
502	307
503	309
504	318
505	303
506	286
507	291
508	297
509	358
510	322
511	304
512	518
513	335
514	334
515	295
516	297
517	294
518	308
519	282
520	289
521	272
522	279
523	453
524	410
525	376
526	269
527	277
528	288
529	265
530	263
531	263
532	294
533	317
534	272
535	291
536	288
537	264
538	302
539	285
540	279
541	294
542	272
543	296
544	360
545	297
546	271
547	278
548	293
549	267
550	274
551	318
552	445
553	266
554	265
555	264
556	281
557	263
558	246
559	320
560	285
561	312
562	397
563	361
564	317
565	283
566	284
567	285
568	268
569	293
570	263
571	287
572	283
573	275
574	264
575	300
576	301
577	274
578	290
579	289
580	325
581	269
582	267
583	275
584	281
585	279
586	402
587	278
588	266
589	280
590	325
591	273
592	269
593	268
594	275
595	278
596	300
597	329
598	266
599	261
600	271
601	254
602	259
603	253
604	260
605	280
606	265
607	272
608	270
609	264
610	264
611	264
612	270
613	276
614	291
615	556
616	361
617	272
618	260
619	264
620	265
621	240
622	256
623	263
624	261
625	269
626	260
627	267
628	278
629	267
630	292
631	259
632	279
633	561
634	329
635	321
636	297
637	265
638	262
639	254
640	334
641	270
642	279
643	273
644	284
645	284
646	266
647	261
648	268
649	283
650	310
651	283
652	282
653	294
654	308
655	281
656	250
657	267
658	270
659	346
660	292
661	310
662	273
663	288
664	316
665	285
666	280
667	320
668	390
669	362
670	280
671	334
672	302
673	258
674	262
675	266
676	269
677	271
678	282
679	264
680	267
681	273
682	270
683	268
684	294
685	564
686	302
687	262
688	255
689	258
690	244
691	270
692	258
693	336
694	269
695	277
696	273
697	264
698	275
699	276
700	271
701	307
702	273
703	269
704	322
705	483
706	259
707	509
708	281
709	308
710	282
711	277
712	275
713	262
714	257
715	258
716	304
717	631
718	292
719	257
720	268
721	252
722	255
723	272
724	789
725	270
726	264
727	289
728	549
729	304
730	272
731	271
732	262
733	261
734	290
735	292
736	269
737	273
738	282
739	279
740	259
741	557
742	265
743	358
744	271
745	283
746	261
747	270
748	277
749	444
750	289
751	294
752	288
753	270
754	255
755	264
756	265
757	259
758	296
759	311
760	275
761	265
762	267
763	260
764	283
765	271
766	477
767	449
768	382
769	325
770	280
771	291
772	274
773	297
774	280
775	273
776	295
777	280
778	271
779	271
780	272
781	276
782	277
783	265
784	279
785	254
786	551
787	361
788	379
789	342
790	264
791	264
792	337
793	260
794	267
795	255
796	294
797	271
798	272
799	272
800	261
801	271
802	270
803	291
804	303
805	278
806	283
807	263
808	276
809	274
810	255
811	456
812	279
813	263
814	291
815	271
816	272
817	270
818	264
819	286
820	266
821	287
822	388
823	269
824	315
825	282
826	294
827	276
828	272
829	321
830	293
831	262
832	269
833	268
834	478
835	255
836	254
837	268
838	280
839	258
840	256
841	452
842	408
843	267
844	267
845	271
846	269
847	334
848	269
849	291
850	263
851	260
852	266
853	269
854	275
855	258
856	247
857	269
858	259
859	265
860	271
861	342
862	270
863	266
864	262
865	367
866	374
867	336
868	291
869	279
870	274
871	333
872	284
873	309
874	293
875	270
876	265
877	266
878	322
879	276
880	283
881	1357
882	402
883	257
884	254
885	259
886	256
887	292
888	268
889	278
890	262
891	282
892	278
893	314
894	265
895	259
896	273
897	258
898	287
899	286
900	270
901	268
902	275
903	311
904	298
905	258
906	262
907	268
908	283
909	274
910	283
911	365
912	430
913	267
914	284
915	495
916	376
917	318
918	280
919	268
920	464
921	298
922	267
923	681
924	268
925	279
926	294
927	278
928	274
929	264
930	257
931	262
932	269
933	337
934	283
935	330
936	278
937	254
938	288
939	267
940	307
941	287
942	587
943	275
944	267
945	259
946	265
947	264
948	252
949	267
950	334
951	267
952	274
953	262
954	274
955	282
956	286
957	276
958	291
959	272
960	281
961	278
962	296
963	281
964	303
965	300
966	270
967	257
968	344
969	325
970	328
971	341
972	287
973	297
974	271
975	312
976	282
977	284
978	270
979	249
980	267
981	277
982	282
983	321
984	266
985	266
986	304
987	283
988	544
989	358
990	345
991	266
992	284
993	271
994	284
995	264
996	262
997	277
998	280
999	304
1000	280
