run	ms
1	531
2	391
3	405
4	530
5	372
6	416
7	376
8	393
9	520
10	311
11	276
12	310
13	301
14	347
15	278
16	286
17	278
18	277
19	266
20	271
21	287
22	310
23	284
24	270
25	269
26	271
27	268
28	269
29	265
30	286
31	284
32	269
33	290
34	290
35	266
36	273
37	266
38	261
39	312
40	327
41	313
42	286
43	293
44	269
45	272
46	273
47	277
48	289
49	272
50	295
51	278
52	267
53	267
54	391
55	301
56	276
57	262
58	319
59	275
60	257
61	251
62	272
63	393
64	277
65	309
66	252
67	260
68	249
69	271
70	246
71	249
72	272
73	285
74	271
75	259
76	264
77	297
78	265
79	249
80	266
81	269
82	273
83	287
84	276
85	338
86	282
87	279
88	734
89	296
90	279
91	283
92	271
93	322
94	318
95	265
96	394
97	261
98	249
99	264
100	267
101	261
102	256
103	259
104	270
105	280
106	249
107	304
108	579
109	253
110	327
111	337
112	283
113	241
114	251
115	273
116	259
117	253
118	245
119	256
120	259
121	258
122	254
123	279
124	265
125	265
126	295
127	317
128	302
129	503
130	258
131	251
132	273
133	260
134	260
135	261
136	247
137	268
138	255
139	249
140	253
141	278
142	279
143	251
144	252
145	247
146	277
147	266
148	259
149	739
150	259
151	255
152	249
153	263
154	265
155	272
156	257
157	261
158	262
159	262
160	253
161	269
162	258
163	255
164	262
165	251
166	563
167	256
168	257
169	260
170	261
171	257
172	251
173	243
174	308
175	249
176	244
177	249
178	309
179	267
180	256
181	264
182	267
183	255
184	418
185	361
186	260
187	268
188	268
189	285
190	246
191	259
192	269
193	263
194	246
195	259
196	266
197	257
198	485
199	262
200	338
201	308
202	277
203	321
204	291
205	283
206	270
207	287
208	262
209	269
210	310
211	305
212	294
213	280
214	250
215	255
216	255
217	250
218	252
219	358
220	376
221	259
222	258
223	261
224	266
225	258
226	251
227	251
228	253
229	274
230	252
231	258
232	255
233	267
234	246
235	234
236	249
237	242
238	235
239	305
240	431
241	355
242	266
243	241
244	251
245	241
246	273
247	249
248	286
249	260
250	283
251	256
252	250
253	260
254	253
255	253
256	274
257	256
258	379
259	302
260	482
261	360
262	341
263	250
264	241
265	246
266	258
267	272
268	245
269	241
270	240
271	246
272	247
273	234
274	240
275	245
276	270
277	253
278	243
279	242
280	241
281	228
282	243
283	262
284	262
285	246
286	254
287	255
288	257
289	251
290	251
291	252
292	249
293	255
294	303
295	257
296	337
297	258
298	252
299	269
300	257
301	256
302	256
303	273
304	261
305	248
306	238
307	242
308	239
309	240
310	244
311	253
312	267
313	516
314	281
315	260
316	317
317	281
318	254
319	249
320	256
321	277
322	262
323	249
324	276
325	496
326	312
327	269
328	265
329	290
330	263
331	260
332	256
333	264
334	277
335	328
336	240
337	263
338	251
339	260
340	253
341	267
342	268
343	271
344	259
345	256
346	263
347	480
348	317
349	252
350	247
351	335
352	341
353	246
354	252
355	264
356	259
357	283
358	250
359	277
360	261
361	258
362	241
363	249
364	293
365	260
366	259
367	245
368	258
369	242
370	253
371	265
372	291
373	279
374	251
375	410
376	402
377	269
378	251
379	245
380	242
381	264
382	250
383	276
384	274
385	249
386	244
387	257
