run	ms
1	354
2	270
3	271
4	231
5	415
6	248
7	200
8	200
9	192
10	227
11	186
12	203
13	180
14	173
15	192
16	251
17	192
18	185
19	186
20	184
21	174
22	186
23	157
24	167
25	173
26	170
27	176
28	174
29	177
30	331
31	410
32	175
33	164
34	156
35	166
36	162
37	189
38	192
39	175
40	181
41	170
42	151
43	208
44	151
45	153
46	154
47	184
48	185
49	165
50	156
51	141
52	144
53	162
54	139
55	158
56	174
57	167
58	149
59	182
60	347
61	187
62	379
63	174
64	271
65	169
66	238
67	160
68	175
69	182
70	234
71	172
72	157
73	160
74	151
75	153
76	152
77	158
78	148
79	164
80	160
81	163
82	158
83	180
84	150
85	144
86	156
87	151
88	143
89	144
90	149
91	498
92	464
93	150
94	150
95	152
96	164
97	170
98	165
99	164
100	170
101	154
102	140
103	148
104	151
105	161
106	152
107	143
108	152
109	152
110	157
111	169
112	224
113	163
114	162
115	156
116	153
117	144
118	141
119	146
120	142
121	147
122	149
123	162
124	142
125	147
126	171
127	162
128	176
129	143
130	148
131	143
132	166
133	168
134	144
135	170
136	155
137	159
138	197
139	152
140	145
141	151
142	154
143	155
144	140
145	142
146	162
147	148
148	151
149	143
150	145
151	147
152	224
153	158
154	148
155	155
156	159
157	149
158	144
159	161
160	156
161	153
162	158
163	153
164	164
165	157
166	140
167	155
168	150
169	154
170	162
171	153
172	180
173	161
174	148
175	171
176	144
177	146
178	146
179	145
180	136
181	134
182	138
183	136
184	142
185	135
186	137
187	148
188	148
189	143
190	137
191	482
192	347
193	162
194	141
195	143
196	152
197	140
198	136
199	146
200	157
201	137
202	146
203	161
204	167
205	164
206	156
207	156
208	180
209	146
210	144
211	142
212	144
213	146
214	143
215	149
216	152
217	142
218	143
219	140
220	160
221	149
222	140
223	135
224	208
225	140
226	135
227	147
228	152
229	145
230	149
231	150
232	143
233	156
234	456
235	174
236	141
237	140
238	140
239	140
240	141
241	146
242	144
243	169
244	159
245	155
246	141
247	142
248	158
249	142
250	145
251	146
252	142
253	144
254	264
255	401
256	186
257	193
258	158
259	150
260	155
261	137
262	144
263	144
264	160
265	255
266	175
267	146
268	203
269	175
270	133
271	134
272	139
273	150
274	144
275	146
276	133
277	154
278	140
279	140
280	156
281	147
282	147
283	142
284	139
285	183
286	584
287	151
288	147
289	139
290	140
291	137
292	138
293	144
294	140
295	143
296	134
297	132
298	139
299	141
300	135
301	143
302	145
303	143
304	141
305	147
306	142
307	154
308	165
309	161
310	144
311	142
312	149
313	138
314	140
315	141
316	140
317	156
318	147
319	139
320	145
321	140
322	154
323	143
324	148
325	145
326	149
327	149
328	144
329	132
330	139
331	138
332	136
333	145
334	138
335	141
336	151
337	140
338	140
339	141
340	142
341	142
342	139
343	137
344	146
345	142
346	145
347	169
348	177
349	137
350	133
351	134
352	130
353	140
354	144
355	150
356	151
357	132
358	137
359	148
360	146
361	141
362	141
363	140
364	153
365	145
366	146
367	145
368	142
369	146
370	131
371	186
372	149
373	140
374	134
375	136
376	150
377	139
378	143
379	139
380	148
381	146
382	135
383	142
384	137
385	155
386	148
387	139
388	134
389	143
390	149
391	137
392	146
393	207
394	473
395	183
396	138
397	136
398	146
399	141
400	151
401	152
402	157
403	149
404	139
405	142
406	143
407	150
408	153
409	135
410	142
411	145
412	146
413	144
414	141
415	148
416	138
417	146
418	150
419	144
420	156
421	170
422	154
423	136
424	136
425	142
426	133
427	146
428	158
429	147
430	156
431	152
432	164
433	167
434	145
435	144
436	143
437	137
438	148
439	169
440	140
441	139
442	141
443	161
444	145
445	229
446	470
447	172
448	154
449	151
450	155
451	159
452	154
453	167
454	149
455	146
456	153
457	144
458	140
459	146
460	141
461	166
462	145
463	163
464	154
465	155
466	229
467	168
468	158
469	165
470	157
471	146
472	171
473	155
474	163
475	155
476	168
477	136
478	147
479	146
480	309
481	268
482	282
483	342
484	139
485	138
486	145
487	138
488	147
489	152
490	143
491	146
492	140
493	140
494	142
495	143
496	141
497	151
