run	ms
1	612
2	429
3	409
4	489
5	402
6	354
7	391
8	374
9	472
10	376
11	329
12	320
13	310
14	324
15	329
16	342
17	320
18	324
19	412
20	419
21	398
22	358
23	525
24	379
25	318
26	356
27	315
28	322
29	321
30	319
31	312
32	302
33	305
34	683
35	392
36	361
37	317
38	363
39	324
40	347
41	360
42	310
43	292
44	322
45	315
46	313
47	290
48	297
49	296
50	367
51	368
52	374
53	387
54	354
55	369
56	586
57	298
58	292
59	348
60	280
61	282
62	325
63	307
64	292
65	302
66	364
67	296
68	282
69	283
70	307
71	295
72	300
73	436
74	299
75	543
76	472
77	299
78	275
79	276
80	299
81	288
82	296
83	295
84	384
85	289
86	298
87	289
88	298
89	282
90	286
91	276
92	302
93	300
94	279
95	301
96	296
97	289
98	363
99	304
100	275
101	467
102	944
103	331
104	311
105	380
106	334
107	334
108	324
109	291
110	304
111	458
112	396
113	347
114	314
115	383
116	312
117	324
118	294
119	384
120	351
121	485
122	375
123	320
124	316
125	366
126	548
127	335
128	346
129	335
130	392
131	295
132	282
133	280
134	285
135	333
136	339
137	314
138	291
139	277
140	306
141	284
142	331
143	272
144	285
145	282
146	313
147	291
148	348
149	297
150	283
151	298
152	323
153	389
154	328
155	285
156	298
157	284
158	342
159	304
160	288
161	279
162	289
163	312
164	298
165	324
166	327
167	368
168	359
169	315
170	289
171	285
172	406
173	321
174	300
175	283
176	283
177	272
178	283
179	280
180	329
181	293
182	345
183	340
184	293
185	293
186	294
187	294
188	288
189	348
190	295
191	343
192	310
193	302
194	310
195	273
196	299
197	297
198	366
199	310
200	288
201	281
202	357
203	494
204	331
205	301
206	290
207	306
208	312
209	296
210	319
211	530
212	278
213	281
214	384
215	316
216	557
217	297
218	389
219	1139
220	334
221	342
222	278
223	298
224	301
225	303
226	297
227	590
228	290
229	457
230	301
231	299
232	296
233	298
234	275
235	318
236	275
237	324
238	362
239	324
240	311
241	277
242	290
243	310
244	327
245	337
246	269
247	283
248	272
249	305
250	291
251	274
252	322
253	279
254	284
255	291
256	293
257	284
258	270
259	281
260	270
261	276
262	286
263	293
264	302
265	375
266	327
267	317
268	318
269	302
270	281
271	488
272	277
273	281
274	288
275	258
276	273
277	288
278	293
279	289
280	286
281	302
282	312
283	331
284	4657
285	301
286	306
287	301
288	321
289	313
290	312
291	288
292	296
293	341
294	586
295	310
296	312
297	331
298	436
299	502
300	280
301	282
302	289
303	295
304	297
305	332
306	297
307	292
308	286
309	295
310	288
311	275
312	303
313	281
314	494
315	326
316	298
317	303
318	292
319	280
320	328
321	291
322	316
323	272
324	289
325	296
326	296
327	425
328	533
329	341
330	321
331	298
332	287
333	578
334	542
335	308
336	280
337	289
338	313
339	302
340	294
341	273
342	280
343	311
344	283
345	327
346	304
347	294
348	308
349	294
350	281
351	300
352	324
353	287
354	297
355	283
356	287
357	348
358	343
359	407
360	418
361	346
362	352
363	308
364	313
365	276
366	276
367	347
368	363
369	307
370	294
371	270
372	290
373	302
374	292
375	268
376	276
377	329
378	289
379	296
380	343
381	300
382	300
383	468
384	359
385	343
386	436
387	300
388	283
389	297
390	281
391	288
392	500
393	310
394	278
395	274
396	359
397	276
398	284
399	337
400	566
401	479
402	654
403	309
404	300
405	328
406	284
407	282
408	292
409	283
410	348
411	331
412	265
413	376
414	328
415	283
416	278
417	300
418	501
419	345
420	269
421	276
422	294
423	372
424	330
425	318
426	290
427	317
428	298
429	332
430	284
431	307
432	282
433	286
434	284
435	282
436	288
437	303
438	283
439	267
440	491
441	277
442	283
443	279
444	281
445	342
446	414
447	305
448	431
449	336
450	272
451	268
452	272
453	280
454	295
455	299
456	278
457	284
458	286
459	275
460	284
461	378
462	293
463	298
464	315
465	384
466	410
467	557
468	289
469	296
470	309
471	307
472	287
473	326
474	362
475	302
476	294
477	425
478	291
479	303
480	344
481	410
482	351
483	291
484	302
485	301
486	299
487	345
488	362
489	349
490	302
491	310
492	290
493	407
494	300
495	305
496	378
497	408
498	393
499	289
500	294
501	278
502	355
503	319
504	284
505	542
506	393
507	270
508	350
509	341
510	304
511	300
512	340
513	450
514	292
515	277
516	284
517	472
518	326
519	306
520	285
521	296
522	290
523	299
524	281
525	289
526	283
527	297
528	287
529	311
530	297
531	301
532	474
533	328
534	290
535	302
536	358
537	307
538	352
539	283
540	419
541	301
542	272
543	540
544	404
545	296
546	271
547	287
548	306
549	265
550	280
551	277
552	299
553	309
554	270
555	655
556	366
557	495
558	339
559	343
560	314
561	323
562	316
563	310
564	291
565	308
566	355
567	307
568	303
569	293
570	308
571	282
572	379
573	331
574	299
575	302
576	295
577	277
578	303
579	301
