run	ms
799	141
800	131
801	125
802	128
803	137
804	133
805	141
806	138
807	129
808	127
809	131
810	149
811	127
812	143
813	154
814	139
815	156
816	183
817	247
818	125
819	126
820	125
821	138
822	141
823	135
824	132
825	131
826	141
827	138
828	145
829	184
830	359
831	239
832	132
833	122
834	124
835	123
836	128
837	128
838	123
839	135
840	132
841	124
842	129
843	122
844	131
845	129
846	141
847	141
848	136
849	137
850	133
851	129
852	116
853	130
854	129
855	138
856	130
857	139
858	146
859	199
860	157
861	124
862	161
863	150
864	133
865	129
866	143
867	168
868	145
869	139
870	136
871	124
872	126
873	118
874	117
875	121
876	132
877	131
878	129
879	125
880	128
881	119
882	120
883	126
884	116
885	121
886	121
887	122
888	134
889	122
890	119
891	139
892	132
893	145
894	148
895	175
896	137
897	133
898	140
899	135
900	135
901	128
902	128
903	135
904	137
905	134
906	131
907	140
908	165
909	154
910	133
911	131
912	133
913	130
914	131
915	162
916	163
917	148
918	157
919	195
920	137
921	134
922	125
923	140
924	147
925	128
926	118
927	116
928	117
929	120
930	116
931	118
932	124
933	125
934	128
935	131
936	127
937	131
938	117
939	209
940	154
941	124
942	117
943	128
944	123
945	137
946	130
947	132
948	136
949	154
950	128
951	122
952	144
953	134
954	129
955	139
956	134
957	123
958	125
959	132
960	129
961	125
962	134
963	139
964	125
965	137
966	299
967	265
968	131
969	131
970	136
971	157
972	137
973	126
974	140
975	138
976	132
977	134
978	126
979	134
980	134
981	116
982	130
983	139
984	142
985	171
986	134
987	126
988	150
989	130
990	140
991	142
992	148
993	175
994	139
995	130
996	130
997	133
998	152
999	169
1000	211
