run	ms
722	929
723	972
724	629
725	824
726	734
727	678
728	659
729	689
730	746
731	669
732	713
733	745
734	686
735	845
736	796
737	938
738	943
739	845
740	782
741	767
742	848
743	793
744	705
745	951
746	1088
747	1016
748	648
749	811
750	939
751	883
752	909
753	1153
754	999
755	1010
756	837
757	663
758	895
759	840
760	1098
761	1276
762	952
763	882
764	990
765	842
766	865
767	2179
768	1471
769	6914
770	856
771	654
772	648
773	713
774	657
775	655
776	864
777	964
778	699
779	1167
780	866
781	759
782	1145
783	737
784	801
785	1101
786	605
787	631
788	856
789	890
790	1738
791	1304
792	4963
793	939
794	738
795	952
796	657
797	647
798	832
799	1238
800	888
801	691
802	646
803	745
804	779
805	750
806	1287
807	747
808	733
809	946
810	900
811	657
812	661
813	672
814	689
815	791
816	544
817	607
818	632
819	1028
820	646
821	656
822	591
823	765
824	571
825	586
826	607
827	2941
828	622
829	640
830	646
831	688
832	702
833	778
834	896
835	598
836	608
837	979
838	709
839	609
840	587
841	685
842	695
843	680
844	648
845	575
846	1904
847	1078
848	645
849	708
850	648
851	675
852	733
853	675
854	592
855	725
856	700
857	677
858	598
859	602
860	661
861	697
862	637
863	747
864	614
865	741
866	602
867	821
868	689
869	1317
870	1350
871	1124
872	996
873	900
874	910
875	796
876	713
877	680
878	676
879	689
880	659
881	732
882	1686
883	831
884	975
885	738
886	959
887	801
888	717
889	755
890	719
891	802
892	718
893	2846
894	807
895	682
896	968
897	581
898	611
899	620
900	596
901	583
902	606
903	777
904	718
905	683
906	636
907	757
908	10425
909	715
910	591
911	12152
912	662
913	1593
914	895
915	841
916	853
917	1020
918	764
919	898
920	972
921	712
922	806
923	877
924	1292
925	1032
926	755
927	1640
928	2082
929	1808
930	1710
931	1038
932	1113
933	678
934	1078
935	1035
936	1058
937	1521
938	1200
939	1626
940	663
941	635
942	634
943	636
944	700
945	711
946	1090
947	1735
948	613
949	671
950	622
951	614
952	667
953	1482
954	1564
955	621
956	611
957	676
958	892
959	664
960	617
961	604
962	651
963	728
964	655
965	2198
966	715
967	574
968	631
969	569
970	675
971	571
972	581
973	603
974	553
975	595
976	541
977	602
978	676
979	619
980	622
981	751
982	874
983	686
984	625
985	582
986	581
987	630
988	632
989	632
990	594
991	606
992	580
993	874
994	775
995	604
996	1273
997	841
998	849
999	552
1000	544
