run	ms
799	49
800	53
801	54
802	48
803	46
804	45
805	49
806	54
807	62
808	50
809	48
810	55
811	50
812	49
813	73
814	49
815	52
816	57
817	53
818	51
819	46
820	48
821	46
822	44
823	51
824	51
825	53
826	48
827	44
828	55
829	52
830	50
831	51
832	50
833	49
834	50
835	59
836	52
837	56
838	54
839	51
840	55
841	57
842	53
843	57
844	52
845	55
846	60
847	50
848	49
849	48
850	46
851	45
852	46
853	49
854	52
855	52
856	45
857	50
858	56
859	49
860	45
861	43
862	47
863	45
864	49
865	47
866	50
867	51
868	51
869	46
870	46
871	59
872	52
873	50
874	49
875	44
876	50
877	51
878	51
879	47
880	56
881	50
882	57
883	50
884	51
885	47
886	62
887	60
888	55
889	75
890	53
891	52
892	64
893	50
894	49
895	47
896	58
897	46
898	50
899	51
900	49
901	48
902	49
903	47
904	50
905	51
906	49
907	51
908	52
909	48
910	53
911	50
912	48
913	55
914	51
915	67
916	65
917	55
918	47
919	49
920	50
921	50
922	49
923	47
924	53
925	45
926	49
927	46
928	43
929	46
930	44
931	44
932	45
933	54
934	122
935	50
936	50
937	55
938	52
939	52
940	48
941	55
942	56
943	58
944	57
945	55
946	56
947	49
948	50
949	62
950	51
951	51
952	50
953	64
954	46
955	49
956	48
957	50
958	49
959	55
960	47
961	56
962	55
963	53
964	56
965	48
966	55
967	48
968	55
969	47
970	47
971	50
972	54
973	57
974	47
975	49
976	47
977	46
978	62
979	46
980	46
981	45
982	51
983	51
984	49
985	45
986	63
987	56
988	49
989	52
990	46
991	48
992	48
993	47
994	53
995	59
996	54
997	71
998	46
999	45
1000	44
