run	ms
799	44
800	73
801	53
802	45
803	52
804	49
805	53
806	43
807	46
808	50
809	43
810	44
811	42
812	80
813	83
814	48
815	47
816	59
817	51
818	49
819	57
820	55
821	85
822	42
823	48
824	44
825	42
826	50
827	51
828	42
829	44
830	50
831	48
832	53
833	44
834	51
835	51
836	50
837	43
838	42
839	44
840	48
841	48
842	39
843	48
844	58
845	45
846	51
847	43
848	46
849	41
850	38
851	39
852	42
853	47
854	44
855	44
856	41
857	40
858	47
859	41
860	45
861	50
862	45
863	42
864	45
865	44
866	44
867	43
868	45
869	41
870	41
871	39
872	40
873	42
874	46
875	44
876	46
877	42
878	41
879	41
880	53
881	45
882	49
883	45
884	43
885	42
886	41
887	43
888	42
889	39
890	44
891	45
892	46
893	44
894	42
895	40
896	44
897	43
898	41
899	39
900	41
901	43
902	42
903	42
904	45
905	40
906	41
907	40
908	41
909	41
910	41
911	39
912	46
913	40
914	36
915	54
916	50
917	51
918	50
919	58
920	53
921	44
922	48
923	43
924	42
925	43
926	47
927	39
928	41
929	40
930	43
931	50
932	47
933	51
934	45
935	51
936	45
937	46
938	46
939	43
940	39
941	46
942	46
943	91
944	85
945	47
946	48
947	44
948	44
949	42
950	44
951	40
952	39
953	40
954	36
955	41
956	43
957	45
958	44
959	46
960	39
961	38
962	127
963	47
964	50
965	76
966	51
967	48
968	40
969	42
970	48
971	41
972	43
973	43
974	53
975	54
976	47
977	47
978	42
979	45
980	47
981	45
982	41
983	43
984	41
985	46
986	45
987	42
988	49
989	49
990	40
991	40
992	40
993	52
994	43
995	45
996	41
997	52
998	45
999	45
1000	55
