run	ms
799	90
800	92
801	100
802	93
803	89
804	99
805	109
806	105
807	106
808	173
809	122
810	100
811	105
812	99
813	98
814	99
815	103
816	102
817	98
818	101
819	102
820	120
821	125
822	108
823	95
824	105
825	109
826	103
827	111
828	96
829	88
830	102
831	102
832	108
833	99
834	100
835	96
836	99
837	106
838	94
839	98
840	103
841	97
842	110
843	120
844	110
845	117
846	99
847	97
848	96
849	104
850	108
851	105
852	117
853	101
854	118
855	139
856	138
857	112
858	133
859	114
860	111
861	101
862	101
863	109
864	100
865	108
866	111
867	104
868	125
869	118
870	93
871	98
872	93
873	97
874	128
875	144
876	126
877	112
878	122
879	103
880	113
881	105
882	111
883	177
884	108
885	105
886	108
887	104
888	123
889	117
890	108
891	114
892	131
893	128
894	106
895	102
896	106
897	104
898	99
899	94
900	102
901	97
902	95
903	97
904	108
905	116
906	94
907	99
908	104
909	108
910	92
911	97
912	102
913	127
914	113
915	137
916	118
917	108
918	111
919	108
920	100
921	109
922	95
923	100
924	97
925	96
926	126
927	100
928	112
929	105
930	103
931	96
932	101
933	91
934	114
935	106
936	128
937	106
938	107
939	100
940	95
941	96
942	107
943	112
944	99
945	102
946	101
947	111
948	102
949	100
950	101
951	120
952	115
953	196
954	126
955	126
956	164
957	105
958	108
959	95
960	100
961	111
962	111
963	97
964	96
965	104
966	104
967	109
968	107
969	104
970	115
971	114
972	112
973	113
974	114
975	101
976	107
977	115
978	108
979	126
980	120
981	137
982	113
983	104
984	112
985	112
986	91
987	99
988	108
989	96
990	96
991	99
992	106
993	111
994	103
995	101
996	103
997	100
998	100
999	97
1000	111
